,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.866,-0.744,-0.775,-0.671,-0.595,-0.707,-0.334,-0.398,-0.637,-0.379,-0.761,-0.734,-0.851,,-0.126,
1995-01-01,-0.325,-0.59,-0.269,-0.342,-0.585,-0.518,-0.29,-0.208,-0.507,-0.3,-0.505,-0.29,-0.474,,-0.065,
2000-01-01,-0.073,-0.135,0.047,-0.183,-0.192,-0.089,-0.031,-0.136,-0.082,-0.119,-0.092,-0.081,-0.112,,-0.02,
2005-01-01,0.229,0.241,0.259,0.204,0.098,0.241,0.032,0.128,0.221,0.028,0.295,-0.035,0.191,,0.02,
2010-01-01,0.568,0.436,0.313,0.291,0.558,0.363,0.164,0.234,0.404,0.233,0.503,0.527,0.48,,0.19,
2015-01-01,0.467,0.792,0.425,0.701,0.716,0.709,0.459,0.381,0.6,0.537,0.561,0.613,0.766,,,
2020-01-01,0.706,0.787,0.815,1.383,0.743,0.84,0.619,0.758,0.732,0.708,0.662,0.879,1.007,,,
2025-01-01,1.01,0.916,0.979,1.584,0.809,1.004,0.829,0.87,0.958,1.005,0.941,1.095,1.387,,,
2030-01-01,1.31,1.337,1.374,1.861,0.635,1.438,1.056,1.111,1.114,1.056,1.27,1.205,1.614,,,
2035-01-01,1.708,1.672,1.58,1.984,1.019,1.706,1.149,1.279,1.255,1.024,1.558,1.385,1.731,,,
2040-01-01,1.892,2.036,1.959,1.965,1.47,1.91,1.368,1.405,1.232,1.037,1.754,1.7,2.047,,,
2045-01-01,2.071,2.202,2.23,2.355,1.698,2.221,1.344,1.527,1.4,1.241,1.875,1.909,2.341,,,
2050-01-01,2.271,2.407,2.318,2.781,2.132,2.138,1.565,1.717,1.379,1.388,2.119,2.211,2.715,,,
