,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,290.444,226.719,361.604,297.712,286.32,281.672,376.371,291.134,222.086,337.066,342.649,263.827,264.444,,,320.436
1990-01-01,318.788,313.989,271.004,297.712,286.32,291.888,376.371,291.134,303.507,241.37,342.649,263.827,264.444,,,316.095
1995-01-01,360.129,371.0,271.004,287.841,330.711,355.679,259.81,341.579,262.885,241.37,317.5,329.405,335.336,,,316.095
2000-01-01,302.438,371.0,252.483,287.044,217.42,279.394,233.143,276.812,262.885,322.415,209.904,329.405,335.336,,,365.807
2005-01-01,294.27,321.296,252.483,287.044,217.42,279.394,233.143,276.812,394.141,322.415,209.904,380.618,316.001,,,310.368
2010-01-01,294.27,177.6,356.542,325.029,320.191,277.094,358.949,290.918,324.263,338.909,318.351,246.114,314.989,,,215.254
2015-01-01,331.464,,,276.928,400.926,,221.522,290.918,289.542,255.764,318.351,246.114,228.76,,,215.254
2020-01-01,293.847,,,234.222,416.944,,221.522,359.426,254.317,255.764,364.83,355.969,228.76,,,
2025-01-01,293.847,,,155.805,323.074,,287.585,265.82,254.317,302.505,408.57,355.969,271.09,,,
2030-01-01,161.528,,,155.805,136.322,,287.585,265.82,167.908,302.505,408.57,274.971,271.09,,,
2035-01-01,161.528,,,283.75,136.322,,158.476,347.928,167.908,304.633,411.743,274.971,238.731,,,
2040-01-01,340.893,,,217.265,381.002,,158.476,347.928,169.878,328.188,411.743,385.545,238.731,,,
2045-01-01,331.864,,,164.69,349.598,,187.356,362.701,169.878,324.763,336.164,385.545,229.588,,,
2050-01-01,264.37,,,164.69,195.532,,187.356,284.254,314.982,324.763,336.164,304.363,229.588,,,
2055-01-01,264.37,,,175.268,195.532,,340.341,279.23,274.015,372.313,431.784,304.363,289.798,,,
