,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.88,-0.864,-0.572,-0.905,-0.476,-0.683,-0.483,-0.392,-0.288,-0.45,-0.462,-0.78,-0.642,,-0.228,
1995-01-01,-0.46,-0.485,-0.271,-0.5,-0.38,-0.555,-0.437,-0.077,-0.271,-0.359,-0.393,-0.408,-0.504,,-0.163,
2000-01-01,-0.093,-0.138,-0.082,-0.319,-0.115,-0.202,-0.175,-0.034,-0.056,-0.242,-0.113,-0.058,-0.191,,-0.013,
2005-01-01,0.222,0.172,0.18,0.119,0.145,0.129,0.002,0.074,0.097,0.028,0.096,0.23,0.116,,0.13,
2010-01-01,0.531,0.431,0.369,0.644,0.324,0.421,0.376,0.112,0.111,0.361,0.31,0.477,0.521,,0.274,
2015-01-01,0.68,0.885,0.376,0.961,0.502,0.891,0.718,0.316,0.406,0.662,0.562,0.539,0.7,,,
2020-01-01,0.873,1.044,0.612,1.424,0.722,0.999,0.841,0.413,0.6,0.932,0.734,0.59,0.817,,,
2025-01-01,1.136,1.323,0.833,1.54,0.729,1.265,1.058,0.442,0.925,1.309,1.103,0.832,1.114,,,
2030-01-01,1.438,1.701,0.998,1.603,0.795,1.55,1.18,0.805,1.152,1.305,1.473,1.098,1.292,,,
2035-01-01,1.575,2.006,1.429,1.846,1.122,1.732,1.208,0.878,1.108,1.454,1.778,1.455,1.628,,,
2040-01-01,1.767,2.355,1.672,2.009,1.193,2.005,1.406,1.015,1.27,1.55,1.912,1.759,1.929,,,
2045-01-01,1.954,2.466,1.796,2.373,1.286,2.19,1.557,1.416,1.183,1.664,2.115,1.978,2.09,,,
2050-01-01,2.161,2.663,1.915,2.678,1.517,2.41,1.667,1.433,1.062,1.691,2.26,2.137,2.315,,,
