,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.777,0.738,-0.167,-0.113,0.001,0.502,-0.186,0.503,-0.202,0.894,0.239,0.666,0.383,,0.225,
1995-01-01,0.758,0.776,-0.178,-0.181,0.121,0.277,-0.065,-0.195,0.087,0.38,0.269,0.25,-0.059,,0.693,
2000-01-01,-0.033,0.46,-0.14,-0.098,0.13,-0.063,0.066,0.179,0.079,-0.22,0.096,0.282,0.041,,0.259,
2005-01-01,-0.379,-0.101,-0.131,-0.101,0.011,-0.148,0.085,0.074,-0.29,-0.4,-0.12,-0.207,0.137,,-0.377,
2010-01-01,-0.644,-0.693,0.313,0.105,-0.145,-0.279,0.157,-0.509,0.247,-0.237,-0.173,-0.609,-0.147,,-0.8,
2015-01-01,-0.48,-1.18,0.303,0.388,-0.118,-0.288,-0.056,-0.051,0.08,-0.417,-0.31,-0.382,-0.355,,,
2020-01-01,-0.436,-1.495,0.356,0.655,0.031,-0.374,-0.03,-0.243,0.259,-0.897,-0.485,-0.965,-0.864,,,
2025-01-01,-0.803,-1.523,0.255,0.682,0.185,-0.615,0.115,-0.011,0.253,-1.718,-0.381,-0.862,-1.305,,,
2030-01-01,-1.165,-1.853,-0.1,0.659,0.059,-0.762,0.104,0.231,-0.49,-2.304,-0.352,-1.009,-1.054,,,
2035-01-01,-1.705,-2.177,-0.383,0.611,0.023,-0.746,0.468,0.381,-0.402,-2.303,-0.489,-1.512,-0.972,,,
2040-01-01,-1.748,-2.462,-0.611,0.617,0.035,-0.958,0.425,0.252,-0.452,-2.03,-0.448,-1.237,-0.903,,,
2045-01-01,-2.096,-2.332,-0.377,0.502,0.311,-1.239,0.342,0.43,-0.349,-2.175,-0.553,-1.318,-1.177,,,
2050-01-01,-2.136,-2.058,-0.006,0.246,0.688,-1.206,0.226,0.626,0.305,-1.786,-0.464,-1.466,-1.707,,,
