,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.257,0.898,-0.261,-0.183,0.163,0.393,-0.231,0.096,0.49,0.75,0.354,1.325,1.412,,0.013,
1995-01-01,1.025,0.927,-0.283,-0.077,0.393,0.461,0.039,-0.259,0.79,0.312,0.22,0.57,0.505,,0.276,
2000-01-01,0.13,0.491,-0.285,0.049,0.356,0.103,-0.101,0.348,0.721,-0.367,0.095,0.126,0.019,,0.249,
2005-01-01,-0.259,-0.327,0.184,-0.083,-0.153,-0.085,0.311,0.352,-0.187,-0.596,-0.053,-0.442,-0.029,,-0.139,
2010-01-01,-0.958,-0.626,0.371,0.17,-0.323,-0.281,0.146,-0.683,-0.701,0.032,-0.343,-0.978,-0.774,,-0.399,
2015-01-01,-1.195,-1.364,0.275,0.124,-0.434,-0.59,-0.163,0.147,-1.113,-0.131,-0.273,-0.603,-1.133,,,
2020-01-01,-1.079,-1.544,0.272,0.395,-0.072,-0.552,-0.204,-0.48,-1.435,0.251,-0.582,-1.08,-1.507,,,
2025-01-01,-1.374,-1.528,0.098,-0.048,0.585,-0.938,-0.479,-0.937,-1.609,-0.432,-0.68,-1.154,-2.477,,,
2030-01-01,-1.361,-2.086,0.511,-0.37,0.41,-1.156,-0.666,-0.337,-1.351,-0.917,-0.589,-1.478,-2.841,,,
2035-01-01,-2.187,-2.073,0.91,-0.459,0.225,-1.208,-0.779,-1.171,-1.243,-1.193,-0.478,-1.806,-3.102,,,
2040-01-01,-2.902,-2.261,1.019,-0.449,-0.042,-1.502,-0.584,-1.505,-1.708,-1.325,-0.321,-1.643,-3.441,,,
2045-01-01,-3.272,-2.732,0.853,0.044,-0.133,-1.539,-0.689,-1.508,-1.308,-1.345,-0.232,-1.682,-3.827,,,
2050-01-01,-3.988,-2.953,0.775,0.354,0.282,-1.676,-0.234,-1.727,-1.134,-1.174,0.095,-2.068,-4.569,,,
