,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-18.738,-16.441,-15.935,-16.831,-20.35,-20.889,-17.331,-23.118,-21.958,-20.069,-18.557,,-17.689,
1990-01-01,,,-22.421,-17.488,-18.242,-16.831,-20.35,-20.889,-17.331,-23.118,-21.958,-17.382,-16.378,,-22.348,
1995-01-01,,,-22.421,-17.488,-18.242,-18.452,-15.297,-16.884,-20.586,-18.702,-17.202,-17.364,-20.373,,-22.348,
2000-01-01,,,-15.516,-20.349,-17.844,-18.452,-15.493,-18.622,-20.586,-18.702,-17.202,-17.364,-20.373,,-16.332,
2005-01-01,,,-14.831,-20.349,-18.332,-16.958,-20.622,-18.622,-16.96,-13.301,-14.599,-19.742,-15.648,,-16.297,
2010-01-01,,,-16.626,-17.561,-19.322,-18.14,-20.622,-15.666,-16.199,-15.149,-17.16,-19.742,-17.541,,-16.297,
2015-01-01,,,-16.688,-17.561,-19.322,-21.575,-14.504,-15.666,-18.246,-15.149,-17.16,-15.575,-18.367,,-15.927,
2020-01-01,-16.278,-18.81,-16.688,-15.903,-18.325,-21.575,-13.335,-15.959,-18.246,-14.987,-16.337,-15.575,-18.367,,,
2025-01-01,-16.278,-17.018,-17.0,-15.871,-18.325,-17.018,-13.335,-15.959,-14.265,-14.858,-19.35,-15.477,-16.236,,,
2030-01-01,-13.307,-17.018,-17.689,-20.148,-14.41,-17.018,-13.149,-19.191,-15.591,-17.24,-19.35,-15.477,-16.236,,,
2035-01-01,-18.346,-15.521,-17.689,-20.148,-14.41,-14.696,-13.0,-19.191,-15.591,-17.24,-12.286,-12.612,-16.584,,,
2040-01-01,-18.346,-16.117,-17.174,-11.989,-18.173,-17.092,-11.389,-17.102,-17.141,-15.614,-18.886,-16.5,-16.584,,,
2045-01-01,-10.24,-16.117,-17.174,-11.989,-18.173,-17.092,-12.963,-13.402,-17.141,-15.614,-18.886,-16.5,-15.359,,,
2050-01-01,-16.467,-14.691,-15.182,-15.557,-12.536,-13.302,-12.963,-11.522,-16.688,-14.622,-15.235,-16.067,-11.992,,,
2055-01-01,-16.467,-10.438,-13.007,-15.557,-14.622,-14.11,-11.034,-13.081,-12.332,-15.157,-15.469,-16.067,-13.054,,,
