,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.154,1.392,0.58,1.196,0.093,1.035,0.421,-0.749,0.389,-0.138,-0.281,0.976,-0.021,,0.005,
1995-01-01,0.459,1.301,0.194,0.793,0.41,0.672,0.235,-0.92,-0.295,-0.638,-0.313,-0.185,-1.032,,-0.192,
2000-01-01,-0.064,0.427,-0.54,0.417,-0.355,0.034,0.25,-0.695,0.282,-0.515,-0.304,0.321,0.044,,0.173,
2005-01-01,0.299,-0.193,-0.404,-1.011,-0.282,-0.359,-0.123,0.533,-0.389,0.22,0.492,0.305,-0.072,,0.391,
2010-01-01,-0.444,-1.246,0.243,-0.555,0.175,-0.383,-0.363,0.8,-0.217,0.329,0.212,-0.52,0.498,,-0.376,
2015-01-01,-1.404,-1.68,-0.073,-0.841,-0.042,-0.998,-0.42,1.031,0.231,0.743,0.194,-0.898,0.582,,,
2020-01-01,-1.535,-1.538,-0.587,-0.83,0.782,-0.776,-0.865,0.939,-0.481,0.456,-0.173,-2.161,-0.393,,,
2025-01-01,-1.726,-1.188,-0.735,0.075,0.036,-1.685,-0.509,0.184,-0.453,-0.794,-1.5,-2.279,0.217,,,
2030-01-01,-1.202,-1.562,-0.968,-0.188,-0.103,-1.914,-0.738,-0.492,-0.843,-0.74,-2.017,-1.882,-0.317,,,
2035-01-01,-0.371,-1.739,-0.982,-0.096,0.01,-2.037,-0.955,-0.589,-1.118,-0.634,-2.555,-1.558,-0.173,,,
2040-01-01,-0.189,-1.87,-0.691,-0.297,-0.676,-1.84,-1.286,-0.107,-0.161,-0.576,-2.536,-1.439,-0.154,,,
2045-01-01,-0.066,-1.782,-0.557,-0.792,-0.243,-1.798,-1.221,0.525,-0.082,0.023,-2.088,-1.772,-0.536,,,
2050-01-01,0.636,-1.095,-0.603,-1.196,-0.688,-2.26,-1.339,1.092,-0.194,-0.278,-2.298,-2.157,-0.551,,,
