,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.104,-0.162,-0.266,-0.191,-0.306,-0.153,-0.241,-0.301,-0.41,-0.307,-0.314,-0.109,-0.296,,0.014,
1995-01-01,0.062,-0.182,-0.027,-0.235,-0.097,-0.033,-0.112,-0.207,-0.229,-0.098,-0.18,-0.063,-0.269,,0.015,
2000-01-01,-0.082,0.05,0.057,-0.089,0.056,0.067,0.013,-0.013,-0.026,-0.023,-0.076,-0.017,-0.189,,-0.004,
2005-01-01,0.002,0.295,0.235,-0.117,0.066,0.119,0.015,0.114,0.086,-0.001,0.023,-0.234,0.041,,-0.063,
2010-01-01,0.03,,,0.142,0.15,,0.093,0.169,0.23,0.229,0.246,0.146,0.242,,0.039,
2015-01-01,0.091,,,0.49,0.13,,0.232,0.238,0.347,0.199,0.301,0.277,0.471,,,
2020-01-01,0.137,,,0.655,0.234,,0.323,0.361,0.352,0.239,0.507,0.432,0.656,,,
2025-01-01,0.209,,,0.802,0.39,,0.398,0.432,0.431,0.347,0.697,0.567,0.722,,,
2030-01-01,0.331,,,0.725,0.539,,0.607,0.615,0.694,0.401,0.723,0.492,0.674,,,
2035-01-01,0.469,,,0.839,0.643,,0.659,0.729,0.728,0.55,0.957,0.674,1.049,,,
2040-01-01,0.69,,,0.937,0.809,,0.87,0.787,0.938,0.551,1.023,0.741,1.498,,,
2045-01-01,0.989,,,1.073,0.964,,0.914,0.87,1.088,0.743,1.24,1.009,1.708,,,
2050-01-01,1.165,,,1.375,1.113,,0.986,0.938,1.128,0.868,1.39,1.201,2.197,,,
