,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.666,-0.619,-0.544,-0.637,-0.484,-0.572,-0.144,-0.297,-0.285,-0.261,-0.407,-0.58,-0.66,,-0.184,
1995-01-01,-0.34,-0.42,-0.281,-0.426,-0.299,-0.43,-0.204,-0.086,-0.166,-0.229,-0.359,-0.36,-0.418,,-0.114,
2000-01-01,-0.068,-0.137,-0.051,-0.184,-0.069,-0.177,-0.176,0.015,-0.056,-0.108,-0.174,-0.07,-0.115,,-0.001,
2005-01-01,0.15,0.061,0.241,0.079,0.088,0.113,-0.027,0.076,0.067,-0.078,0.023,0.118,0.153,,-0.008,
2010-01-01,0.368,0.412,0.34,0.336,0.334,0.391,0.088,0.12,0.147,0.236,0.301,0.357,0.398,,0.306,
2015-01-01,0.556,0.704,0.294,0.832,0.43,0.675,0.464,0.172,0.293,0.44,0.618,0.534,0.642,,,
2020-01-01,0.77,1.039,0.371,1.155,0.579,0.761,0.562,0.257,0.427,0.486,0.946,0.578,0.893,,,
2025-01-01,1.044,1.216,0.36,1.321,0.662,0.977,0.632,0.519,0.633,0.796,1.26,0.915,1.123,,,
2030-01-01,1.35,1.304,0.567,1.617,0.869,1.153,0.889,0.804,0.831,0.777,1.507,1.043,1.518,,,
2035-01-01,1.586,1.546,0.809,1.753,1.147,1.294,0.933,1.041,1.017,0.923,1.81,1.195,1.805,,,
2040-01-01,1.909,1.634,1.136,1.998,1.563,1.547,1.269,1.302,1.08,1.091,1.971,1.471,2.133,,,
2045-01-01,2.112,1.892,1.506,2.137,1.952,1.807,1.676,1.447,1.372,1.184,2.043,1.62,2.594,,,
2050-01-01,2.446,2.212,1.771,2.355,2.118,2.207,1.906,1.611,1.473,1.43,2.21,1.983,2.913,,,
