,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.338,-1.851,-0.64,0.832,-0.615,-0.934,-0.297,-0.288,1.0,0.098,-1.361,-0.174,-0.434,0.236,,
2010-01-01,0.02,0.549,0.682,0.299,0.191,0.412,-0.346,-0.182,-0.347,0.03,0.112,0.262,-0.212,-0.688,,
2015-01-01,0.318,1.302,-0.042,-1.131,0.424,0.522,0.644,0.47,-0.653,-0.129,1.248,-0.088,0.646,0.452,,
2020-01-01,1.042,0.067,0.49,-0.851,0.266,1.087,1.09,0.767,-0.365,0.179,1.453,-0.047,1.101,,,
2025-01-01,0.472,0.263,1.803,0.549,-0.169,2.507,-0.077,1.039,-0.498,0.637,2.395,1.129,1.787,,,
2030-01-01,0.864,0.724,1.34,2.294,1.055,3.26,-0.067,0.286,-0.818,1.034,3.459,1.37,1.144,,,
2035-01-01,1.447,0.696,0.882,2.751,1.506,3.052,1.119,-0.628,-0.633,1.753,4.12,1.238,0.719,,,
2040-01-01,1.742,1.085,1.438,1.406,0.425,2.305,0.259,-0.969,0.468,1.411,5.051,2.428,0.509,,,
2045-01-01,0.427,0.505,1.609,0.087,0.211,2.214,0.009,-0.381,0.101,0.591,5.281,1.662,-0.26,,,
2050-01-01,0.266,0.007,-0.445,0.169,-0.224,2.71,0.234,-0.316,0.258,1.941,4.257,0.809,1.378,,,
2055-01-01,1.827,0.037,-0.554,-0.185,-0.97,2.359,0.589,-1.133,0.943,3.05,4.117,1.192,2.772,,,
