,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.59,0.822,0.117,0.35,0.034,0.457,-0.331,0.229,0.402,0.745,0.929,0.836,-0.673,,0.34,
1995-01-01,0.256,1.347,-0.204,0.598,-0.061,0.122,-0.1,0.733,0.077,-0.021,0.2,0.562,-0.434,,-0.572,
2000-01-01,0.831,0.632,-0.079,-0.213,0.038,0.181,-0.121,-0.255,-0.379,-0.323,0.264,0.076,0.123,,0.092,
2005-01-01,0.532,-0.371,-0.298,0.283,0.458,-0.186,0.119,0.024,0.106,-0.532,-0.255,0.097,0.223,,0.44,
2010-01-01,0.086,-1.14,0.305,-0.193,0.155,-0.512,0.296,0.041,-0.352,-0.282,-0.412,-0.698,0.567,,-0.299,
2015-01-01,-1.114,-1.289,0.16,-0.825,-0.623,-0.062,0.137,-0.772,0.146,0.413,-0.726,-0.873,0.193,,,
2020-01-01,-1.73,-1.099,-0.055,-0.367,-0.514,-0.25,0.072,-0.142,0.316,0.326,-1.057,-0.686,0.075,,,
2025-01-01,-1.462,-1.184,0.66,-0.2,-1.66,-0.886,-0.025,-0.599,0.455,0.45,-1.355,0.007,-0.187,,,
2030-01-01,-1.165,-1.307,1.185,0.41,-1.732,-1.236,0.334,-1.42,0.233,0.353,-2.117,0.487,-0.712,,,
2035-01-01,-0.366,-1.146,0.785,1.173,-1.243,-1.4,-0.362,-1.296,0.934,0.112,-2.363,0.582,-1.601,,,
2040-01-01,-0.204,-1.757,0.178,1.196,-1.178,-2.205,-0.032,-1.657,0.271,-0.11,-2.836,-0.929,-2.61,,,
2045-01-01,-0.863,-1.115,-0.68,0.845,-0.742,-2.258,-0.161,-1.142,-0.577,-0.077,-2.407,-1.366,-2.118,,,
2050-01-01,-0.837,-1.322,-1.346,0.76,-0.807,-2.953,-0.252,-0.744,-0.888,-0.321,-2.519,-1.714,-2.297,,,
