,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-14.791,-12.52,-13.543,-12.496,-16.552,-17.854,-12.211,-17.766,-15.101,-16.096,-15.371,,-15.087,
1990-01-01,,,-18.251,-12.52,-14.795,-12.496,-16.552,-17.854,-13.197,-17.766,-14.53,-12.826,-13.22,,-17.527,
1995-01-01,,,-18.251,-10.892,-14.795,-13.651,-12.168,-12.137,-14.185,-12.821,-12.497,-12.296,-15.687,,-17.527,
2000-01-01,,,-11.207,-16.135,-11.791,-13.651,-12.168,-12.834,-14.185,-12.821,-11.277,-14.161,-15.687,,-11.128,
2005-01-01,,,-10.713,-16.135,-11.791,-13.038,-13.21,-12.834,-12.988,-9.35,-14.607,-15.598,-11.98,,-11.381,
2010-01-01,,,-11.812,-14.317,-15.06,-15.052,-13.21,-10.956,-15.035,-11.435,-14.607,-15.598,-12.446,,-12.093,
2015-01-01,,,-11.812,-14.317,-15.06,-16.452,-12.976,-12.367,-15.035,-14.878,-14.217,-10.261,-12.446,,-12.093,
2020-01-01,-11.691,-10.472,-9.301,-12.374,-11.084,-16.452,-10.709,-12.367,-13.138,-14.878,-11.748,-9.904,-9.291,,,
2025-01-01,-11.067,-14.733,-9.139,-12.187,-11.084,-14.944,-10.709,-10.808,-10.901,-8.674,-14.003,-11.846,-9.847,,,
2030-01-01,-13.003,-14.733,-12.429,-12.187,-11.505,-15.096,-9.684,-9.082,-9.101,-14.155,-14.003,-11.846,-9.847,,,
2035-01-01,-13.003,-12.713,-12.429,-15.196,-13.032,-15.096,-10.048,-8.159,-9.101,-14.155,-10.927,-10.261,-8.089,,,
2040-01-01,-11.597,-8.665,-10.581,-15.196,-13.032,-15.06,-10.048,-11.765,-10.275,-9.184,-16.82,-13.167,-5.725,,,
2045-01-01,-10.431,-7.313,-15.154,-9.843,-11.879,-11.404,-11.797,-11.765,-10.275,-9.043,-16.82,-13.167,-5.725,,,
2050-01-01,-10.431,-10.386,-15.154,-9.843,-11.879,-14.451,-11.797,-10.213,-9.698,-9.043,-10.697,-8.931,-3.849,,,
2055-01-01,-8.179,-10.386,-9.964,-7.329,-9.174,-14.451,-9.945,-10.213,-8.677,-7.666,-8.673,-9.375,-3.849,,,
