,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-21.4,-14.108,-11.995,-15.004,-13.597,-13.295,-10.669,-14.326,-9.552,-13.701,-14.641,,-18.144,
1990-01-01,,,-10.08,-13.638,-13.247,-14.911,-13.024,-8.87,-16.975,-14.326,-7.332,-13.701,-14.641,,-18.144,
1995-01-01,,,-15.518,-11.203,-13.247,-12.102,-13.024,-8.881,-16.975,-11.958,-10.026,-11.935,-13.023,,-11.419,
2000-01-01,,,-15.518,-11.141,-10.717,-13.853,-13.505,-21.176,-10.932,-12.882,-16.424,-11.935,-11.213,,-11.419,
2005-01-01,,,-13.031,-17.687,-10.155,-13.853,-13.505,-21.176,-10.15,-12.882,-16.424,-15.716,-12.786,,-10.311,
2010-01-01,,,-9.106,-17.687,-16.096,-10.581,-12.45,-9.467,-10.729,-12.746,-15.897,-15.716,-12.786,,-11.058,
2015-01-01,,,-6.899,-6.089,-16.096,-11.249,-12.45,-8.69,-15.122,-12.432,-15.897,-8.849,-12.464,,-11.058,
2020-01-01,-9.863,-10.673,-8.838,-10.888,-11.587,-11.249,-11.2,-8.704,-15.122,-12.798,-11.29,-7.001,-11.792,,,
2025-01-01,-10.717,-10.512,-8.838,-10.888,-11.587,-11.189,-10.114,-8.704,-11.268,-12.966,-10.738,-9.28,-14.381,,,
2030-01-01,-10.717,-10.512,-6.248,-7.028,-10.448,-11.189,-9.418,-7.545,-9.676,-13.932,-6.932,-9.28,-14.381,,,
2035-01-01,-9.693,-9.886,-3.749,-9.268,-8.565,-10.075,-9.418,-7.545,-10.821,-17.257,-6.932,-7.621,-12.655,,,
2040-01-01,-10.364,-9.886,-5.801,-9.268,-9.521,-10.118,-16.035,-11.197,-14.521,-17.257,-6.098,-6.447,-12.655,,,
2045-01-01,-10.364,-10.256,-5.801,-8.392,-9.521,-10.118,-16.035,-11.197,-14.521,-13.746,-10.524,-7.472,-8.865,,,
2050-01-01,-8.91,-10.256,-5.577,-8.392,-7.986,-8.946,-9.616,-10.189,-12.874,-13.746,-10.524,-10.575,-9.897,,,
2055-01-01,-10.606,-9.254,-6.186,-7.8,-7.332,-8.528,-9.616,-10.189,-9.811,-13.502,-6.306,-10.575,-9.897,,,
