,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-3.161,-2.518,-0.59,2.009,-1.829,-3.233,-2.382,-1.903,-0.267,-0.519,-1.397,-1.777,1.378,,,-1.197
1995-01-01,0.067,-0.657,0.556,1.413,0.726,-2.399,-1.001,-0.179,-0.631,0.865,-1.616,-1.463,-1.021,,,-0.628
2000-01-01,0.293,-0.938,-1.666,0.948,0.409,-1.91,0.714,-0.244,-0.173,-1.06,-0.954,0.748,0.718,,,0.452
2005-01-01,0.7,0.303,-1.693,-1.499,0.663,0.749,1.444,0.041,0.426,-0.195,-0.798,1.066,0.901,,,-0.896
2010-01-01,0.319,1.936,1.367,-1.358,-0.311,3.023,1.422,-0.104,0.448,1.404,1.835,-0.286,-1.615,,,2.27
2015-01-01,1.781,1.874,2.025,-1.513,0.342,3.77,-0.197,2.389,0.198,-0.497,2.929,1.713,-0.362,,,
2020-01-01,2.434,4.525,4.951,-0.453,3.203,3.777,-0.961,3.739,0.254,2.204,2.908,-0.852,0.345,,,
2025-01-01,4.536,4.791,8.354,-0.446,4.126,2.762,-0.925,3.269,-1.489,2.046,3.167,0.61,1.158,,,
2030-01-01,5.897,2.61,8.829,1.596,4.426,1.945,0.923,3.657,-0.507,2.692,3.19,0.903,2.216,,,
2035-01-01,7.266,1.44,10.064,0.84,3.776,0.25,1.678,0.869,-0.361,3.621,3.253,-0.689,4.759,,,
2040-01-01,5.468,1.313,9.81,1.335,4.472,3.126,1.63,-0.181,0.201,2.082,4.136,4.191,4.374,,,
2045-01-01,5.634,1.106,6.443,2.338,6.295,2.382,1.557,1.738,1.131,3.046,4.847,2.67,1.049,,,
2050-01-01,8.691,0.557,7.242,2.059,10.135,3.821,2.22,1.413,1.896,5.527,5.6,3.045,2.997,,,
