,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.823,-0.544,-0.398,-0.926,-0.486,-0.353,-0.486,-0.295,-0.322,-0.442,-0.497,-0.757,-0.604,,-0.211,
1995-01-01,-0.403,-0.143,-0.09,-0.48,-0.423,-0.232,-0.407,-0.0,-0.295,-0.344,-0.435,-0.391,-0.47,,-0.173,
2000-01-01,-0.044,0.183,0.105,-0.307,-0.177,0.131,-0.119,0.017,-0.093,-0.226,-0.167,-0.042,-0.164,,-0.024,
2005-01-01,0.28,0.504,0.384,0.16,0.099,0.454,0.076,0.143,0.077,0.072,0.033,0.257,0.123,,0.154,
2010-01-01,0.43,,,0.593,0.411,,0.364,0.062,0.265,0.36,0.342,0.406,0.366,,0.254,
2015-01-01,0.561,,,0.961,0.575,,0.572,0.073,0.369,0.58,0.723,0.527,0.749,,,
2020-01-01,0.699,,,1.528,0.744,,0.67,0.234,0.574,0.803,1.013,0.57,0.86,,,
2025-01-01,1.118,,,1.606,0.842,,0.891,0.31,1.01,1.124,1.356,0.819,1.278,,,
2030-01-01,1.502,,,2.069,0.974,,1.07,0.683,1.093,1.184,1.52,1.141,1.652,,,
2035-01-01,1.784,,,2.373,1.338,,1.281,1.003,1.689,1.337,1.757,1.495,1.704,,,
2040-01-01,2.015,,,2.468,1.521,,1.342,1.213,2.129,1.591,1.937,1.836,2.049,,,
2045-01-01,2.066,,,2.799,1.784,,1.591,1.455,2.136,1.877,2.095,2.048,2.356,,,
2050-01-01,2.398,,,2.92,1.764,,1.908,1.678,2.429,2.155,2.409,2.498,2.593,,,
