,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.224,0.882,-0.199,-0.691,0.592,0.363,0.002,-0.201,0.306,-0.163,0.92,0.647,0.679,,0.126,
1995-01-01,1.054,0.987,0.161,0.247,-0.182,0.368,0.195,0.421,-0.102,-0.963,0.908,0.013,0.067,,-0.727,
2000-01-01,0.821,0.953,0.109,0.1,-0.002,0.056,0.163,0.321,0.062,-0.463,1.028,-0.039,0.323,,-0.188,
2005-01-01,0.629,-0.138,0.275,0.472,-0.1,0.043,0.346,0.451,-0.005,0.318,-0.283,-0.027,-0.383,,0.506,
2010-01-01,-0.619,-1.299,0.144,0.386,-0.073,-0.442,-0.282,-0.185,-0.417,0.609,-1.162,-0.395,-0.271,,0.282,
2015-01-01,-2.108,-1.385,-0.49,-0.514,-0.236,-0.388,-0.423,-0.807,0.155,0.663,-1.412,-0.198,-0.416,,,
2020-01-01,-2.33,-1.869,-0.548,-1.416,-0.977,-0.497,-0.801,-0.771,0.61,-0.002,-2.71,-0.539,-1.124,,,
2025-01-01,-2.225,-2.175,-0.505,-2.101,-1.59,-1.436,-0.613,-1.291,0.179,0.009,-2.706,-0.635,-1.205,,,
2030-01-01,-2.008,-1.931,-0.216,-2.422,-2.07,-1.661,-0.824,-2.029,0.332,-0.419,-3.253,-0.624,-2.288,,,
2035-01-01,-1.966,-1.78,-0.507,-2.516,-1.774,-2.358,-2.37,-1.783,0.282,-0.861,-3.865,-0.696,-3.45,,,
2040-01-01,-1.914,-1.94,-0.241,-2.133,-1.436,-3.631,-2.283,-1.922,-0.628,-0.896,-3.429,-1.198,-4.092,,,
2045-01-01,-2.093,-0.78,-0.824,-1.877,-1.603,-4.06,-2.245,-0.493,-1.001,-1.688,-3.599,-1.094,-4.484,,,
2050-01-01,-2.532,-0.781,-1.206,-2.0,-1.785,-4.714,-2.278,0.063,-1.072,-1.419,-3.383,-1.063,-5.323,,,
