,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.583,-2.894,-1.474,0.882,-0.867,1.841,-0.219,0.377,-1.012,-0.073,-0.808,-0.923,-3.795,,,-4.082
1995-01-01,0.685,0.77,1.101,0.185,-1.601,1.602,-1.402,-1.901,-0.697,-1.272,-0.621,-0.61,-2.487,,,-4.049
2000-01-01,-2.509,1.192,0.04,-2.227,-1.72,-1.397,-1.518,0.105,-1.329,-0.074,-0.152,-1.319,-0.8,,,1.077
2005-01-01,-0.302,-0.028,-1.146,-0.144,-1.809,-1.475,-0.195,-1.033,0.673,0.018,0.313,1.041,0.333,,,3.057
2010-01-01,0.039,0.6,0.434,-0.055,2.339,-0.771,1.258,0.591,1.128,0.656,-0.037,0.73,2.143,,,3.997
2015-01-01,1.504,0.359,1.045,1.359,3.658,0.199,2.076,1.862,1.237,0.745,1.305,1.081,4.607,,,
2020-01-01,3.348,1.11,2.814,3.345,9.041,2.493,2.756,0.99,1.668,0.23,0.651,2.389,6.079,,,
2025-01-01,2.883,2.755,3.838,3.792,9.779,3.567,1.742,2.769,-0.348,0.063,1.926,2.155,6.366,,,
2030-01-01,2.4,2.763,6.214,2.637,6.919,4.451,-0.767,2.36,0.956,-1.083,4.494,5.35,6.06,,,
2035-01-01,2.708,3.788,6.151,4.028,9.204,5.164,1.936,1.581,1.839,-0.474,5.676,5.397,6.16,,,
2040-01-01,2.37,4.906,8.09,5.576,8.228,5.276,3.513,2.19,1.536,1.049,8.008,7.195,6.535,,,
2045-01-01,4.301,7.778,6.27,6.267,9.502,8.473,7.224,1.592,3.638,1.284,8.079,8.23,6.177,,,
2050-01-01,8.383,7.005,5.831,8.341,13.509,10.27,10.95,0.48,3.008,3.419,8.672,6.935,9.642,,,
