,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,34.178,33.49,32.574,34.936,34.08,32.493,35.355,33.461,34.233,33.885,38.879,,35.717,
1990-01-01,,,34.178,33.49,32.574,34.936,33.474,33.348,35.355,33.079,34.233,34.143,31.878,,35.717,
1995-01-01,,,33.886,33.925,34.068,34.121,33.474,33.837,33.097,35.779,33.833,34.143,31.878,,33.976,
2000-01-01,,,35.298,35.362,34.068,34.121,35.068,36.301,33.097,35.779,34.069,33.154,33.512,,33.976,
2005-01-01,,,35.298,35.362,36.15,34.253,35.068,36.301,34.015,34.221,35.191,34.57,34.914,,32.621,
2010-01-01,,,33.782,34.715,36.15,34.253,34.946,34.909,34.015,34.221,35.191,34.57,34.998,,34.526,
2015-01-01,,,,34.715,35.473,,34.946,33.869,36.123,34.516,34.306,36.591,34.998,,34.526,
2020-01-01,37.476,,,36.974,35.473,,34.517,35.075,36.123,34.516,34.945,36.591,36.101,,,
2025-01-01,37.476,,,36.974,36.535,,35.704,36.961,34.055,35.881,35.755,34.241,37.053,,,
2030-01-01,37.299,,,37.532,37.738,,35.704,36.961,34.955,35.881,35.755,36.143,37.053,,,
2035-01-01,35.711,,,37.87,37.738,,34.439,35.703,36.512,36.685,35.031,36.143,36.558,,,
2040-01-01,35.711,,,37.87,39.854,,35.874,34.67,39.87,37.065,35.031,35.635,38.184,,,
2045-01-01,37.103,,,37.759,39.854,,35.874,34.67,39.87,38.393,34.943,39.016,38.807,,,
2050-01-01,37.103,,,37.759,36.165,,35.503,36.559,33.897,38.393,35.837,39.016,40.637,,,
2055-01-01,35.881,,,40.601,36.165,,35.503,36.559,38.61,37.878,35.837,37.163,40.637,,,
