,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.475,0.656,0.356,-0.257,0.547,-0.02,0.486,-0.112,0.287,0.783,0.682,0.736,1.677,,0.079,
1995-01-01,0.909,0.214,-0.433,-0.262,0.851,0.192,0.62,-0.206,0.363,0.684,0.614,0.28,0.876,,0.153,
2000-01-01,0.188,-0.16,-0.448,0.329,0.346,0.017,-0.208,0.434,0.526,-0.137,-0.054,0.188,-0.089,,0.149,
2005-01-01,-0.565,-0.709,0.525,0.024,-0.392,-0.189,0.025,0.236,-0.176,-0.571,-0.611,0.022,-0.25,,0.062,
2010-01-01,-0.964,,,0.376,-0.811,,-0.555,-0.14,-0.362,-0.013,-0.551,-0.528,-0.813,,-0.443,
2015-01-01,-1.044,,,-0.209,-0.541,,-0.369,-0.212,-0.639,-0.745,-0.082,-0.697,-1.4,,,
2020-01-01,-0.875,,,-0.863,-0.126,,-0.144,-0.749,-1.33,-0.31,0.252,-0.186,-1.327,,,
2025-01-01,-0.898,,,-1.465,0.303,,0.468,-1.119,-1.068,-0.981,0.32,-0.255,-2.938,,,
2030-01-01,-1.529,,,-1.25,0.942,,1.185,-1.061,-1.113,-1.551,0.63,-0.585,-3.652,,,
2035-01-01,-1.397,,,-0.056,-0.33,,0.443,-0.545,-1.674,-1.634,0.521,-0.183,-3.422,,,
2040-01-01,-1.457,,,0.272,0.181,,0.116,-0.789,-1.392,-2.332,0.337,-1.304,-3.839,,,
2045-01-01,-1.458,,,0.636,0.33,,-0.008,-1.164,-1.87,-2.241,0.359,-1.301,-3.696,,,
2050-01-01,-1.358,,,-0.51,0.126,,-0.715,-2.085,-1.815,-1.682,0.454,-1.02,-3.347,,,
