,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.821,-0.535,-0.385,-0.874,-0.518,-0.355,-0.431,-0.322,-0.307,-0.417,-0.518,-0.759,-0.615,,-0.228,
1995-01-01,-0.401,-0.156,-0.085,-0.469,-0.423,-0.227,-0.385,-0.007,-0.29,-0.326,-0.448,-0.387,-0.476,,-0.163,
2000-01-01,-0.034,0.191,0.104,-0.287,-0.158,0.126,-0.123,0.036,-0.075,-0.209,-0.169,-0.038,-0.163,,-0.013,
2005-01-01,0.282,0.5,0.366,0.15,0.102,0.456,0.054,0.144,0.078,0.061,0.041,0.251,0.144,,0.13,
2010-01-01,0.421,,,0.555,0.422,,0.339,0.075,0.238,0.336,0.356,0.405,0.375,,0.274,
2015-01-01,0.553,,,0.925,0.575,,0.547,0.074,0.357,0.556,0.739,0.526,0.736,,,
2020-01-01,0.71,,,1.493,0.758,,0.649,0.206,0.535,0.76,1.018,0.59,0.849,,,
2025-01-01,1.152,,,1.58,0.862,,0.842,0.339,0.97,1.089,1.346,0.849,1.242,,,
2030-01-01,1.577,,,2.033,0.983,,0.992,0.671,1.068,1.162,1.516,1.182,1.607,,,
2035-01-01,1.86,,,2.353,1.364,,1.219,0.972,1.625,1.336,1.752,1.526,1.672,,,
2040-01-01,2.08,,,2.46,1.509,,1.306,1.203,2.022,1.627,1.938,1.85,2.0,,,
2045-01-01,2.138,,,2.773,1.768,,1.564,1.402,2.022,1.922,2.08,2.074,2.294,,,
2050-01-01,2.444,,,2.883,1.746,,1.882,1.64,2.293,2.2,2.381,2.503,2.538,,,
