,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-2.848,-3.717,0.223,2.264,-2.181,-4.91,-4.259,-0.962,-1.171,-0.789,-3.703,-0.605,0.591,,,-0.919
1995-01-01,0.104,-1.597,1.41,1.88,0.19,-3.174,-2.18,1.281,-0.65,1.169,-4.194,-1.623,-0.517,,,-0.665
2000-01-01,0.902,-1.563,-1.871,2.021,0.875,-1.418,1.788,-0.088,-0.884,-0.035,-2.298,-0.059,0.981,,,0.797
2005-01-01,0.219,-0.454,-2.829,-1.465,2.177,1.5,2.072,0.174,0.618,0.188,-0.525,0.385,1.07,,,-0.559
2010-01-01,-0.433,4.045,0.342,-2.433,-0.734,3.409,2.735,-0.82,1.509,0.56,4.14,-0.347,-1.288,,,1.346
2015-01-01,2.057,3.287,2.726,-2.268,-0.327,4.592,-0.156,0.415,0.577,-1.091,6.582,2.249,-0.838,,,
2020-01-01,1.391,7.032,8.107,-3.499,2.296,4.872,-0.996,2.578,1.214,1.334,5.693,1.499,0.244,,,
2025-01-01,4.236,6.898,13.399,-3.649,2.871,4.285,-1.224,-0.046,-1.935,2.838,6.086,3.642,1.61,,,
2030-01-01,5.647,3.046,12.302,-0.501,3.932,2.467,0.685,0.577,-2.019,3.533,5.361,4.497,1.463,,,
2035-01-01,6.018,1.853,12.949,-2.33,3.408,-0.351,1.896,-2.253,-2.469,5.376,4.312,2.87,3.855,,,
2040-01-01,4.783,1.34,9.509,-1.139,3.252,2.114,1.426,-5.403,-2.32,3.294,5.969,7.335,3.193,,,
2045-01-01,6.421,1.039,6.307,0.609,2.81,0.064,2.408,-2.749,-0.765,3.924,6.272,6.249,-0.518,,,
2050-01-01,10.366,-0.061,8.494,-0.785,7.792,2.93,3.5,-4.125,1.034,6.156,6.89,4.92,2.436,,,
