,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.603,0.083,-0.058,-0.254,0.054,0.404,-0.093,0.522,0.01,0.719,0.424,0.157,0.323,,-0.248,
1995-01-01,0.56,0.245,-0.044,-0.205,0.081,0.262,-0.03,-0.135,-0.019,0.188,0.386,0.099,-0.122,,0.366,
2000-01-01,-0.125,-0.003,0.041,-0.117,0.119,-0.214,0.025,0.158,-0.072,-0.033,0.074,0.108,0.018,,0.231,
2005-01-01,-0.349,-0.325,0.062,0.157,-0.01,-0.452,0.108,-0.063,0.01,-0.327,-0.086,-0.054,-0.015,,-0.002,
2010-01-01,-0.328,,,0.156,-0.153,,0.014,-0.399,-0.101,-0.208,-0.273,-0.09,-0.145,,-0.348,
2015-01-01,-0.361,,,0.264,-0.092,,-0.025,-0.083,0.173,-0.339,-0.525,-0.22,-0.059,,,
2020-01-01,-0.33,,,0.392,0.193,,-0.027,0.039,0.36,-0.402,-0.861,-0.607,-0.402,,,
2025-01-01,-0.597,,,0.347,0.459,,-0.049,0.519,0.119,-0.939,-1.283,-0.806,-0.737,,,
2030-01-01,-0.961,,,0.441,0.511,,-0.099,0.67,0.531,-1.765,-1.397,-1.164,-0.719,,,
2035-01-01,-1.287,,,0.638,0.426,,-0.245,0.73,0.271,-2.21,-1.796,-1.565,-0.544,,,
2040-01-01,-1.638,,,0.787,0.491,,-0.386,0.617,0.297,-2.867,-2.141,-1.586,-0.562,,,
2045-01-01,-1.869,,,0.909,0.334,,-0.559,0.527,0.606,-3.183,-2.259,-1.724,-0.251,,,
2050-01-01,-2.07,,,1.05,0.495,,-0.716,0.669,0.051,-3.363,-2.427,-2.014,-0.369,,,
