,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,26.477,26.543,27.054,26.755,27.195,27.103,27.383,26.995,27.042,27.299,26.94,,27.398,
1990-01-01,,,26.947,26.739,27.227,26.755,27.195,27.103,27.244,27.136,27.009,27.411,26.832,,26.775,
1995-01-01,,,27.179,27.438,27.481,27.014,26.91,27.619,27.421,27.686,27.256,27.411,27.814,,27.867,
2000-01-01,,,28.162,27.438,27.481,28.142,27.516,27.63,27.48,27.686,27.4,27.237,27.814,,27.867,
2005-01-01,,,28.162,27.838,27.457,28.142,27.521,27.631,27.738,27.757,27.978,27.408,27.462,,27.465,
2010-01-01,,,27.91,28.383,27.956,27.897,28.092,27.631,27.738,27.757,27.978,27.938,27.949,,27.465,
2015-01-01,,,27.926,28.383,28.105,28.057,28.333,28.045,27.759,27.744,28.099,28.058,27.949,,27.925,
2020-01-01,28.193,28.146,27.926,28.753,28.134,28.057,28.333,28.045,27.898,28.621,28.309,28.058,28.168,,,
2025-01-01,28.17,28.349,27.659,28.753,28.134,28.805,28.112,28.211,28.006,28.621,28.309,27.94,28.168,,,
2030-01-01,28.438,28.349,28.619,28.597,28.376,28.805,27.791,28.272,28.192,28.716,28.137,28.144,28.004,,,
2035-01-01,28.438,28.474,28.619,28.597,28.376,28.769,28.471,28.272,28.687,28.716,29.585,28.342,29.089,,,
2040-01-01,28.855,28.673,28.617,28.121,28.669,28.774,28.471,28.728,28.687,28.737,29.585,28.406,29.089,,,
2045-01-01,28.855,28.673,28.999,28.734,28.777,29.1,28.969,28.728,29.709,28.738,29.349,29.427,29.064,,,
2050-01-01,28.386,29.324,28.999,28.765,28.777,29.1,28.969,28.152,29.709,28.738,29.444,29.427,28.9,,,
2055-01-01,29.975,29.324,28.781,29.385,29.373,29.215,28.783,28.52,28.514,28.802,29.499,29.186,29.704,,,
