,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,31.628,33.64,32.596,33.409,34.031,33.603,35.938,34.176,34.348,33.502,33.572,,35.669,
1990-01-01,,,35.346,33.491,33.06,34.079,33.739,35.344,33.894,34.176,34.348,33.629,29.979,,35.669,
1995-01-01,,,35.346,33.491,35.209,34.079,33.739,35.344,33.957,35.282,33.427,33.629,32.83,,33.603,
2000-01-01,,,35.07,34.623,35.209,33.266,34.672,32.781,33.957,35.282,34.218,33.323,36.19,,33.612,
2005-01-01,,,32.846,34.623,34.552,35.58,34.672,34.179,33.66,33.914,34.272,35.449,36.19,,34.287,
2010-01-01,,,34.748,35.456,35.077,35.58,34.963,34.765,33.66,33.914,34.272,35.449,34.874,,34.287,
2015-01-01,,,35.796,35.456,35.077,34.787,34.963,34.765,35.715,34.035,35.896,35.801,37.145,,33.652,
2020-01-01,33.363,35.576,35.796,35.463,34.765,34.346,35.062,34.574,36.32,35.018,35.896,35.801,37.985,,,
2025-01-01,34.531,35.576,33.464,35.463,34.765,35.433,35.062,34.21,36.377,35.82,36.006,36.95,37.985,,,
2030-01-01,38.098,37.008,32.58,35.736,34.206,35.881,34.837,34.21,36.868,37.139,36.607,37.873,39.597,,,
2035-01-01,38.098,37.008,32.58,39.299,40.535,37.836,34.187,33.639,36.868,37.139,36.607,37.873,39.597,,,
2040-01-01,37.418,36.485,32.494,39.299,40.535,38.327,36.895,34.308,37.753,36.735,35.789,37.541,40.293,,,
2045-01-01,37.695,37.212,34.708,37.331,36.228,38.388,36.895,36.132,37.753,36.735,35.854,36.912,40.293,,,
2050-01-01,37.695,37.303,38.015,37.331,36.715,38.388,35.636,36.132,40.463,36.593,35.854,37.733,39.048,,,
2055-01-01,36.569,37.303,38.015,38.443,36.715,40.543,35.39,33.966,40.463,35.999,36.807,37.733,40.721,,,
