,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,1087.831,1093.551,1148.137,1157.751,1161.9,1034.336,1063.163,1123.229,1183.554,1213.215,1148.392,1113.395,1170.713,,,1140.58
1990-01-01,1090.756,1093.551,1181.499,1208.723,1160.973,1200.788,1158.838,1194.147,995.76,1189.732,1106.515,1066.912,1170.713,,,1140.58
1995-01-01,1182.369,1189.531,1102.941,1181.596,1160.973,1200.092,1158.838,1055.777,995.76,1024.92,1106.515,1066.912,1207.346,,,1161.688
2000-01-01,1124.909,1211.386,1102.941,1045.032,1172.47,1149.6,1153.964,1055.777,1107.117,1024.92,1163.415,1121.53,1028.714,,,1128.547
2005-01-01,1124.909,1079.768,1147.402,1045.032,1042.472,1098.029,1153.964,1146.73,1107.117,1169.354,1168.138,1121.53,1028.714,,,1065.519
2010-01-01,1163.936,1079.768,1097.954,1136.444,1042.472,1098.029,1111.127,1146.73,1240.503,1144.44,1109.024,1210.371,1163.109,,,1065.519
2015-01-01,1163.936,,,1136.444,1169.761,,1111.127,1188.63,1281.21,1144.44,1109.024,1210.371,1141.713,,,1208.589
2020-01-01,1232.826,,,1085.925,1243.961,,1139.045,1108.775,1250.985,1063.39,1094.067,1112.871,1141.713,,,
2025-01-01,1064.905,,,1085.925,1305.299,,1146.879,1108.775,1144.256,1063.39,1094.067,1112.871,1156.905,,,
2030-01-01,1064.905,,,1250.974,1297.501,,1146.879,1212.543,1097.116,1130.399,1218.666,1226.984,1175.369,,,
2035-01-01,1235.065,,,1144.552,1291.432,,1250.268,1212.543,1097.116,1099.574,1206.244,1226.984,1129.631,,,
2040-01-01,1235.065,,,1144.552,1291.432,,1246.653,1259.746,1171.928,1099.574,1206.244,1284.559,1079.324,,,
2045-01-01,1096.983,,,1253.034,1143.157,,1223.876,1103.776,1203.745,1084.368,1251.848,1198.91,1079.324,,,
2050-01-01,1096.983,,,1122.215,1143.157,,1223.876,1103.776,1203.745,1084.368,1251.848,1198.91,1277.297,,,
2055-01-01,1310.628,,,1122.215,1373.226,,1150.021,1108.643,1209.618,1109.692,1298.29,1164.897,1349.329,,,
