,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.687,0.258,0.291,1.14,0.027,0.541,-0.793,-0.407,0.87,0.172,-0.36,1.56,0.438,,0.871,
1995-01-01,0.152,0.603,0.415,1.278,0.394,0.2,0.058,-0.258,0.701,0.004,-0.465,0.021,0.648,,0.3,
2000-01-01,-0.539,0.639,-0.149,0.207,-0.197,0.379,0.217,0.014,0.059,0.255,-0.389,-0.08,0.469,,-0.245,
2005-01-01,0.446,-0.191,-0.394,-0.35,-0.159,0.653,0.436,-0.028,-0.529,0.121,0.17,0.072,-0.167,,-0.51,
2010-01-01,-0.449,-0.421,-0.206,-1.087,-0.152,-0.825,0.374,0.312,-0.802,-0.06,0.369,-1.152,-0.734,,-0.415,
2015-01-01,-0.297,-0.888,0.042,-1.188,0.087,-0.948,-0.292,0.368,-0.3,-0.491,0.675,-0.421,-0.655,,,
2020-01-01,-0.754,-0.955,0.036,-1.466,0.579,-1.098,-0.608,-0.002,-0.332,-0.532,0.28,-0.547,-0.556,,,
2025-01-01,-1.703,-0.822,0.598,-1.04,0.684,-0.76,-0.902,-0.18,-0.36,-0.571,-0.292,-0.582,0.282,,,
2030-01-01,-1.35,-1.158,0.702,-0.294,1.337,-0.497,-1.709,-0.716,-0.828,0.078,-0.764,-0.6,0.685,,,
2035-01-01,-1.667,-1.019,0.743,0.096,1.086,-0.034,-2.189,-0.678,-1.015,0.274,-1.596,-1.364,0.699,,,
2040-01-01,-1.442,-1.556,0.564,0.264,0.615,-0.104,-3.022,-1.305,-0.67,0.338,-1.321,-1.666,0.583,,,
2045-01-01,-1.414,-1.666,0.636,0.066,0.723,-0.449,-3.109,-1.337,-0.616,0.179,-0.897,-1.61,0.405,,,
2050-01-01,-1.333,-2.093,0.723,-0.113,0.854,0.057,-3.309,-1.991,-0.775,-0.053,-0.86,-1.599,-0.094,,,
