,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.731,-0.391,-0.018,-0.571,-0.485,0.033,-1.443,-0.496,0.569,0.664,-1.557,0.063,0.174,-0.221,,
2010-01-01,0.052,0.391,0.018,-0.311,0.381,-0.033,0.002,0.296,0.216,0.217,0.188,0.423,-0.441,0.246,,
2015-01-01,0.679,,,0.882,0.104,,1.441,0.2,-0.785,-0.88,1.37,-0.486,0.267,-0.026,,
2020-01-01,0.559,,,1.178,-0.948,,1.233,0.034,-1.17,1.658,0.602,-0.21,1.912,,,
2025-01-01,-0.39,,,1.142,-1.471,,1.295,-0.28,0.57,2.151,1.02,0.577,1.428,,,
2030-01-01,-0.603,,,0.954,-0.362,,0.278,0.088,2.3,0.962,1.714,0.343,0.176,,,
2035-01-01,0.683,,,1.439,1.701,,0.13,0.338,1.897,1.7,2.331,1.096,0.322,,,
2040-01-01,1.317,,,1.558,1.883,,1.259,-1.071,1.251,1.834,2.106,0.292,0.722,,,
2045-01-01,1.053,,,0.35,1.924,,1.419,0.627,1.537,1.929,1.818,0.319,-0.042,,,
2050-01-01,-0.153,,,1.376,1.584,,1.391,2.634,0.614,2.354,1.567,0.212,-0.293,,,
2055-01-01,-0.616,,,1.925,-0.228,,0.922,0.953,0.818,3.077,1.31,0.025,0.702,,,
