,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.151,0.317,-0.358,-0.565,0.412,0.496,0.049,-0.501,1.682,-0.024,1.191,0.771,1.365,,-0.493,
1995-01-01,0.376,0.593,-0.023,0.064,-0.368,0.169,-0.214,0.155,1.526,-0.555,0.964,-0.337,0.658,,-1.032,
2000-01-01,0.04,-0.1,-0.193,0.004,-0.38,-0.279,0.151,0.333,0.296,-0.016,0.362,0.253,0.52,,-0.149,
2005-01-01,0.758,-0.81,0.575,0.663,-0.232,-0.386,0.407,-0.045,-0.443,0.518,-0.674,0.566,-0.176,,0.773,
2010-01-01,-0.479,,,0.718,0.115,,-0.266,0.094,-1.106,0.001,-0.99,-0.876,-1.19,,0.901,
2015-01-01,-0.845,,,-0.885,0.453,,-0.127,-0.036,-1.955,0.077,-0.852,-0.376,-1.178,,,
2020-01-01,-0.493,,,-1.177,-0.127,,-0.928,-1.027,-1.213,-0.151,-1.609,-1.119,-2.03,,,
2025-01-01,-0.552,,,-1.604,-0.397,,-0.581,-1.311,-1.548,-0.564,-1.309,-0.747,-2.12,,,
2030-01-01,-0.062,,,-0.715,-0.383,,-0.823,-1.881,-1.932,-0.917,-1.189,-0.2,-2.252,,,
2035-01-01,0.061,,,0.078,-0.41,,-1.554,-1.147,-1.527,-1.081,-1.682,-0.268,-2.871,,,
2040-01-01,-0.731,,,-0.677,0.154,,-2.515,-0.8,-2.398,-1.11,-1.464,-0.001,-3.608,,,
2045-01-01,-1.795,,,0.054,-0.163,,-2.351,-0.144,-2.209,-1.237,-1.967,-0.619,-3.763,,,
2050-01-01,-2.056,,,-1.004,0.058,,-2.551,-1.063,-2.622,-0.19,-1.577,-0.646,-4.613,,,
