,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,3.871,4.527,6.508,5.236,6.78,6.475,6.866,5.95,8.494,5.664,6.357,,4.893,
1990-01-01,,,6.385,4.528,6.508,5.236,7.95,7.987,7.148,5.95,8.02,5.664,6.225,,4.893,
1995-01-01,,,5.741,6.563,6.961,7.229,6.053,6.22,4.837,6.093,7.579,6.88,5.76,,7.129,
2000-01-01,,,5.741,6.563,8.075,6.559,5.396,4.964,4.837,6.093,4.605,6.88,5.76,,7.129,
2005-01-01,,,6.31,6.828,6.82,6.559,5.396,4.964,6.321,6.961,4.605,6.307,7.268,,7.345,
2010-01-01,,,8.673,6.828,5.428,7.454,7.076,7.274,8.079,7.339,7.293,6.307,7.179,,7.169,
2015-01-01,,,9.005,9.889,5.428,7.454,7.076,7.844,7.638,7.339,5.131,8.026,7.179,,7.169,
2020-01-01,7.86,7.155,6.279,8.066,7.485,8.378,7.944,6.371,7.237,7.345,5.131,10.098,5.928,,,
2025-01-01,7.86,7.55,6.279,8.066,6.688,7.353,7.972,6.371,7.237,7.345,8.719,9.208,5.928,,,
2030-01-01,8.45,7.55,9.924,9.744,6.688,6.985,7.692,8.348,9.759,7.454,8.719,9.197,6.147,,,
2035-01-01,7.883,9.544,11.756,7.677,6.383,6.985,6.998,8.348,9.464,7.08,9.704,9.197,5.883,,,
2040-01-01,7.593,10.071,11.757,7.677,6.383,7.256,5.646,7.183,6.889,7.08,9.704,9.485,5.883,,,
2045-01-01,7.593,7.318,11.378,8.746,9.057,7.256,5.646,7.183,6.889,7.966,9.905,8.316,9.034,,,
2050-01-01,8.32,7.318,10.976,8.746,9.542,10.614,6.846,7.447,6.98,6.935,10.272,7.002,9.034,,,
2055-01-01,8.633,7.686,10.558,9.983,9.542,9.404,6.846,7.447,6.522,6.935,10.064,7.002,9.538,,,
