,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.423,-0.495,0.266,-0.322,-0.659,-0.005,-1.075,-0.619,-0.119,0.295,-2.002,-0.089,-0.424,-0.094,,
2010-01-01,-0.005,0.186,0.281,0.088,0.107,-0.07,0.132,-0.188,-0.011,-0.202,-0.296,0.178,-0.391,0.146,,
2015-01-01,0.428,0.31,-0.546,0.234,0.552,0.075,0.943,0.807,0.131,-0.093,2.298,-0.089,0.815,-0.051,,
2020-01-01,0.183,0.571,-0.736,0.83,0.693,0.46,0.87,0.082,0.298,1.135,2.449,-0.399,1.942,,,
2025-01-01,-0.18,-0.062,0.089,1.855,0.59,1.061,1.147,-0.678,0.965,2.398,1.166,0.006,1.701,,,
2030-01-01,0.873,-0.046,0.621,1.012,0.728,0.974,1.455,-0.357,1.168,2.817,1.485,0.326,0.712,,,
2035-01-01,2.088,0.427,0.721,0.551,0.872,0.735,2.306,-0.337,1.266,2.151,2.194,0.983,1.097,,,
2040-01-01,1.742,0.832,1.191,0.911,1.581,1.451,2.801,-0.537,2.205,2.137,2.579,0.366,1.612,,,
2045-01-01,1.012,1.51,1.164,0.734,0.964,1.56,2.879,-0.182,1.53,2.151,2.147,-0.516,1.244,,,
2050-01-01,0.636,1.461,0.647,0.267,0.184,1.759,2.477,0.102,-0.062,1.736,1.501,-0.569,1.805,,,
2055-01-01,1.19,0.485,1.572,0.49,0.801,1.729,2.084,0.392,0.407,1.045,2.23,0.357,1.65,,,
