,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.038,-0.17,-0.032,0.109,-0.121,-0.136,-0.289,-0.524,0.042,0.151,0.077,-0.193,0.156,,0.519,
1995-01-01,-0.116,-0.125,0.055,-0.011,0.179,-0.021,-0.099,-0.149,0.117,0.264,-0.031,-0.274,-0.002,,0.414,
2000-01-01,0.002,-0.157,-0.058,0.025,0.182,-0.076,0.017,0.074,0.069,-0.044,0.014,-0.069,0.022,,-0.069,
2005-01-01,0.016,-0.028,-0.035,-0.077,0.051,-0.003,0.106,0.076,-0.062,0.046,0.048,0.021,0.017,,-0.463,
2010-01-01,0.105,0.261,0.013,-0.087,-0.068,0.162,0.193,0.233,-0.115,-0.122,-0.059,0.183,-0.059,,-0.4,
2015-01-01,0.031,0.219,0.057,0.042,-0.224,0.073,0.071,0.291,-0.052,-0.295,-0.05,0.332,-0.135,,,
2020-01-01,0.047,0.491,0.095,-0.028,-0.293,0.183,0.09,0.147,-0.106,-0.445,-0.136,0.368,-0.183,,,
2025-01-01,-0.035,0.358,0.063,0.01,-0.225,0.167,0.012,0.432,0.059,-0.663,-0.118,0.389,-0.222,,,
2030-01-01,-0.048,0.288,-0.083,-0.058,-0.172,0.186,-0.038,0.577,0.228,-0.696,-0.037,0.264,-0.098,,,
2035-01-01,-0.046,0.251,0.024,-0.117,-0.239,0.084,-0.071,0.807,0.159,-0.785,0.003,0.446,0.03,,,
2040-01-01,-0.082,-0.098,0.057,-0.041,-0.135,0.023,-0.227,0.969,0.339,-0.574,0.178,0.484,0.13,,,
2045-01-01,0.099,-0.12,0.043,-0.091,-0.097,-0.253,-0.21,0.944,0.374,-0.491,0.292,0.583,0.226,,,
2050-01-01,-0.012,-0.079,0.063,0.074,-0.056,-0.432,-0.427,1.012,0.375,-0.248,0.196,0.588,0.112,,,
