,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.75,-0.64,-0.613,-0.782,-0.482,-0.74,-0.141,-0.375,-0.284,-0.259,-0.47,-0.647,-0.733,,-0.333,
1995-01-01,-0.365,-0.426,-0.38,-0.552,-0.335,-0.576,-0.238,-0.221,-0.189,-0.288,-0.368,-0.346,-0.463,,-0.187,
2000-01-01,-0.059,-0.094,-0.143,-0.173,-0.072,-0.171,-0.178,-0.066,0.003,-0.135,-0.175,-0.035,-0.128,,0.043,
2005-01-01,0.218,0.128,0.25,0.197,0.109,0.193,-0.055,0.041,0.089,-0.063,0.086,0.178,0.171,,0.094,
2010-01-01,0.424,0.366,0.422,0.465,0.321,0.458,0.154,0.171,0.109,0.248,0.331,0.402,0.455,,0.384,
2015-01-01,0.531,0.666,0.463,0.846,0.459,0.835,0.458,0.45,0.273,0.496,0.596,0.449,0.699,,,
2020-01-01,0.73,0.811,0.641,1.129,0.487,1.011,0.629,0.517,0.392,0.758,0.769,0.506,0.777,,,
2025-01-01,0.983,1.002,0.76,1.24,0.624,1.261,0.852,0.605,0.713,1.19,1.03,0.763,0.918,,,
2030-01-01,1.278,1.349,0.921,1.475,0.702,1.573,0.97,0.678,1.023,1.132,1.372,0.912,1.144,,,
2035-01-01,1.424,1.719,1.301,1.63,1.009,1.682,1.05,0.726,1.184,1.231,1.605,1.194,1.45,,,
2040-01-01,1.5,1.992,1.537,1.697,1.326,1.746,1.231,0.963,1.203,1.202,1.798,1.435,1.737,,,
2045-01-01,1.521,2.105,1.559,1.9,1.429,1.917,1.316,1.098,1.184,1.226,2.003,1.55,2.05,,,
2050-01-01,1.606,2.184,1.781,2.104,1.656,2.119,1.423,1.411,1.162,1.332,2.042,1.77,2.323,,,
