,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.768,-0.695,-0.557,-0.831,-0.489,-0.747,-0.115,-0.311,-0.323,-0.259,-0.494,-0.703,-0.783,,-0.333,
1995-01-01,-0.384,-0.48,-0.325,-0.602,-0.343,-0.583,-0.212,-0.157,-0.228,-0.288,-0.391,-0.402,-0.513,,-0.187,
2000-01-01,-0.078,-0.148,-0.087,-0.223,-0.08,-0.178,-0.152,-0.002,-0.036,-0.135,-0.199,-0.091,-0.178,,0.043,
2005-01-01,0.199,0.073,0.306,0.147,0.102,0.186,-0.029,0.105,0.049,-0.063,0.063,0.122,0.12,,0.094,
2010-01-01,0.437,0.453,0.309,0.429,0.354,0.488,0.044,0.181,0.162,0.234,0.365,0.457,0.498,,0.384,
2015-01-01,0.594,0.797,0.354,1.08,0.456,0.835,0.464,0.183,0.375,0.512,0.656,0.617,0.857,,,
2020-01-01,0.854,1.112,0.524,1.393,0.547,0.934,0.61,0.207,0.519,0.566,1.022,0.707,1.231,,,
2025-01-01,1.134,1.3,0.447,1.605,0.587,1.219,0.76,0.52,0.824,0.886,1.348,1.087,1.47,,,
2030-01-01,1.454,1.436,0.715,1.939,0.901,1.524,1.096,0.766,1.028,0.943,1.603,1.187,1.837,,,
2035-01-01,1.701,1.733,0.908,2.066,1.179,1.683,1.141,1.191,1.269,1.141,1.935,1.378,2.069,,,
2040-01-01,2.134,1.791,1.169,2.335,1.71,1.904,1.422,1.583,1.284,1.259,2.103,1.599,2.324,,,
2045-01-01,2.409,2.08,1.684,2.497,2.158,2.148,1.786,1.722,1.587,1.407,2.175,1.68,2.926,,,
2050-01-01,2.769,2.44,1.999,2.712,2.251,2.46,1.973,2.011,1.69,1.622,2.369,2.061,3.26,,,
