,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-26.646,-23.242,-24.176,-22.299,-21.841,-23.995,-27.63,-22.885,-23.096,-23.679,-25.411,,-25.42,
1990-01-01,,,-24.429,-25.584,-24.176,-22.523,-23.553,-20.587,-27.63,-22.885,-23.096,-22.439,-24.062,,-25.42,
1995-01-01,,,-24.429,-25.584,-23.183,-22.523,-23.553,-20.854,-21.436,-21.1,-22.422,-20.725,-24.062,,-24.903,
2000-01-01,,,-20.099,-21.652,-22.565,-22.872,-24.958,-22.011,-22.269,-21.297,-23.052,-20.725,-23.268,,-21.713,
2005-01-01,,,-20.503,-21.652,-22.565,-22.872,-24.958,-22.011,-22.269,-23.151,-23.052,-26.132,-23.268,,-19.401,
2010-01-01,,,-20.503,-20.693,-21.478,-21.678,-18.875,-19.475,-17.748,-23.309,-21.608,-26.132,-18.932,,-20.539,
2015-01-01,,,-21.326,-19.528,-19.794,-23.167,-20.197,-29.002,-18.954,-23.309,-21.608,-18.103,-18.932,,-20.539,
2020-01-01,-20.157,-19.505,-21.326,-17.097,-19.278,-23.167,-20.197,-29.002,-19.698,-21.206,-21.325,-16.522,-20.28,,,
2025-01-01,-18.648,-18.95,-19.918,-17.097,-19.278,-23.129,-18.05,-20.313,-20.858,-23.275,-17.068,-18.916,-21.992,,,
2030-01-01,-21.306,-18.95,-22.075,-18.53,-17.097,-23.129,-18.95,-16.85,-20.858,-23.275,-18.12,-18.916,-21.992,,,
2035-01-01,-21.306,-21.025,-22.075,-18.53,-14.26,-21.136,-19.016,-18.041,-18.787,-24.375,-18.12,-18.103,-23.576,,,
2040-01-01,-18.334,-21.025,-18.656,-17.572,-21.914,-21.136,-19.579,-23.907,-18.787,-24.375,-17.368,-18.103,-23.576,,,
2045-01-01,-17.974,-18.733,-18.656,-17.572,-21.914,-18.421,-19.579,-23.907,-17.031,-23.64,-17.368,-16.902,-21.227,,,
2050-01-01,-17.974,-18.733,-15.948,-15.568,-17.416,-16.872,-20.943,-13.556,-15.417,-23.64,-15.999,-14.094,-18.836,,,
2055-01-01,-18.823,-17.601,-15.142,-14.396,-17.416,-15.98,-20.943,-16.193,-16.148,-22.634,-13.671,-14.094,-18.836,,,
