,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-1.463,-1.55,-2.144,0.127,-1.115,1.349,-1.055,0.146,-0.869,0.887,-1.036,-1.325,-4.122,,,-3.709
1995-01-01,0.262,1.293,-0.158,-0.626,0.832,1.609,-1.773,-0.951,-0.256,-0.33,-0.479,-1.457,-3.054,,,-2.08
2000-01-01,-1.383,1.879,-1.0,-1.618,-0.9,-1.681,-0.927,0.5,-0.357,-2.154,0.014,0.104,-0.32,,,0.08
2005-01-01,0.392,0.781,-1.608,-1.858,-0.206,-1.381,-0.043,0.11,-0.708,-1.538,0.113,1.171,1.578,,,1.153
2010-01-01,-0.301,-0.701,3.06,1.17,0.704,-0.698,1.539,-0.706,1.159,1.503,0.222,0.35,2.457,,,4.557
2015-01-01,2.493,-1.703,1.851,2.805,0.685,0.8,2.258,0.902,1.031,1.632,1.166,1.156,3.461,,,
2020-01-01,2.807,-0.87,2.023,4.035,3.624,4.07,3.905,0.624,1.867,2.084,0.368,-0.922,2.799,,,
2025-01-01,2.4,0.097,3.228,4.494,3.767,5.148,5.857,1.934,2.239,1.656,1.487,0.377,3.475,,,
2030-01-01,1.23,0.026,0.866,3.097,3.657,6.992,3.994,2.166,0.283,-1.296,1.57,1.17,4.884,,,
2035-01-01,-0.338,0.056,1.714,3.996,3.983,7.759,5.353,3.273,2.408,-0.293,1.546,1.376,8.46,,,
2040-01-01,1.788,-0.882,2.091,5.739,3.274,7.271,5.334,4.136,3.988,1.054,2.902,4.85,10.604,,,
2045-01-01,2.324,1.163,2.363,5.438,4.534,5.947,6.738,6.597,4.537,0.827,3.629,5.798,10.136,,,
2050-01-01,4.438,2.946,5.292,5.379,7.398,8.219,9.595,7.873,6.439,3.136,4.617,6.164,9.244,,,
