,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,37.005,36.531,36.286,38.289,38.108,36.118,36.255,37.301,37.362,36.823,37.577,,38.292,
1990-01-01,,,37.005,38.971,36.843,36.699,38.108,36.732,38.498,37.281,37.546,38.101,34.013,,36.414,
1995-01-01,,,37.763,38.971,36.843,36.699,37.302,39.263,38.498,38.065,37.905,38.101,36.849,,36.414,
2000-01-01,,,37.763,37.287,37.14,36.848,37.302,39.263,38.015,38.065,37.905,36.471,37.832,,36.142,
2005-01-01,,,38.698,37.017,39.024,39.442,36.135,38.22,37.181,38.218,37.851,38.471,38.409,,38.336,
2010-01-01,,,38.698,37.244,39.024,39.442,39.086,36.889,37.09,38.218,37.851,38.58,39.756,,39.764,
2015-01-01,,,38.196,39.105,39.968,37.707,39.086,38.641,39.589,37.977,38.708,38.58,40.69,,39.764,
2020-01-01,39.147,38.039,38.252,40.195,39.968,39.637,37.091,38.641,39.589,38.677,38.708,39.155,41.228,,,
2025-01-01,37.957,39.804,38.252,40.195,37.205,39.637,40.366,35.954,37.812,38.677,38.702,39.155,41.228,,,
2030-01-01,39.961,39.804,42.012,38.656,36.825,38.825,40.366,37.73,38.075,38.37,39.34,38.856,40.183,,,
2035-01-01,39.961,38.961,42.012,39.241,40.94,39.931,38.442,37.73,39.161,38.37,39.34,39.681,41.268,,,
2040-01-01,37.83,41.122,37.279,39.732,40.94,39.989,39.096,36.495,39.161,38.036,39.071,40.395,43.905,,,
2045-01-01,40.715,41.122,39.271,39.801,39.883,40.352,39.096,39.135,38.744,39.163,39.407,43.236,43.905,,,
2050-01-01,40.718,39.803,43.497,41.491,39.883,40.579,41.304,39.135,41.469,39.163,40.296,43.236,43.695,,,
2055-01-01,42.275,39.908,43.497,41.491,40.084,41.058,41.304,38.121,41.469,39.179,40.296,42.044,42.136,,,
