,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.628,0.491,0.56,-0.066,0.218,0.165,0.185,-0.245,0.215,0.462,0.66,0.158,0.965,,1.19,
1995-01-01,0.32,0.243,-0.137,-0.225,-0.022,0.114,0.064,-0.386,0.104,-0.164,0.142,-0.207,0.192,,0.547,
2000-01-01,0.161,0.211,-0.365,0.259,0.08,-0.005,-0.29,0.133,0.291,-0.347,0.174,0.169,-0.044,,0.006,
2005-01-01,-0.278,-0.12,0.002,0.125,0.108,-0.072,0.232,0.125,0.009,-0.162,-0.339,0.258,-0.272,,-0.44,
2010-01-01,-0.5,-0.321,-0.112,-0.129,-0.312,-0.16,0.061,0.179,-0.313,0.146,-0.423,-0.16,-0.245,,-1.303,
2015-01-01,-0.33,-0.502,0.052,0.037,-0.071,-0.043,-0.252,0.195,-0.306,0.064,-0.213,-0.219,-0.597,,,
2020-01-01,-0.546,-0.926,-0.301,-0.511,0.496,-0.424,-0.166,-0.414,-0.651,-0.136,-0.28,-0.954,-0.762,,,
2025-01-01,-0.544,-1.077,-0.246,-0.607,0.478,-0.674,-0.153,-0.795,-0.652,-0.44,-0.092,-0.933,-1.254,,,
2030-01-01,-0.399,-1.046,-0.244,-0.044,0.551,-0.623,-0.486,-1.262,-0.739,-0.436,0.002,-0.957,-1.302,,,
2035-01-01,-0.73,-1.048,-0.089,-0.213,0.242,-0.51,-0.224,-1.64,-0.843,0.086,-0.057,-0.942,-1.183,,,
2040-01-01,-0.927,-0.836,-0.037,0.167,0.028,-0.412,-0.034,-1.409,-1.105,0.491,-0.233,-1.14,-1.047,,,
2045-01-01,-1.079,-0.849,0.174,0.149,0.235,-0.201,0.323,-1.089,-1.554,0.024,-0.245,-1.511,-1.306,,,
2050-01-01,-1.393,-0.99,0.367,-0.423,0.817,-0.027,0.594,-1.102,-1.304,-0.505,-0.524,-1.645,-1.737,,,
