,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.427,-0.356,0.272,-0.036,-0.042,-0.341,0.564,0.462,-0.318,0.699,-1.23,-0.262,0.556,0.378,,
2010-01-01,-0.035,-0.139,-0.407,-0.273,0.379,-0.09,0.062,-0.541,0.032,-0.064,-0.403,0.087,-0.25,0.094,,
2015-01-01,0.462,0.494,0.135,0.309,-0.338,0.431,-0.626,0.079,0.286,-0.635,1.633,0.175,-0.305,-0.472,,
2020-01-01,0.329,-0.05,0.553,-0.12,-0.833,0.691,-0.235,-0.052,0.619,-0.998,0.825,-0.317,0.331,,,
2025-01-01,0.375,-0.145,0.834,0.006,-1.006,1.171,0.729,-0.67,0.304,-0.635,-0.397,0.62,-0.428,,,
2030-01-01,-0.042,0.364,1.19,0.156,-1.091,0.868,0.278,-0.005,0.103,-0.414,-0.081,0.535,-0.885,,,
2035-01-01,-0.123,-0.023,0.872,0.01,-0.697,-0.202,-0.225,0.833,-0.051,-0.01,-0.336,0.112,0.349,,,
2040-01-01,-0.377,0.04,0.846,-0.051,-0.44,-1.194,0.016,0.884,0.166,0.437,-0.542,0.962,1.064,,,
2045-01-01,-0.843,-0.198,0.332,-0.468,-1.199,-1.168,-0.652,0.475,0.453,-0.07,-0.158,0.439,-0.276,,,
2050-01-01,-0.839,-1.102,-0.05,0.522,-1.434,0.03,-1.993,0.383,0.303,-1.457,-0.565,-0.674,-0.278,,,
2055-01-01,-0.465,-1.201,0.374,0.363,-1.409,-0.332,-1.809,0.263,0.564,-1.2,-0.254,-0.428,0.146,,,
