,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,260.154,246.843,314.761,286.26,307.746,177.674,308.228,279.451,284.568,276.41,269.241,261.647,309.29,,,268.895
1990-01-01,277.005,273.691,338.44,286.26,299.011,274.942,308.922,320.734,270.264,356.773,269.241,261.647,299.223,,,268.895
1995-01-01,309.382,273.691,254.703,284.033,299.011,320.717,304.455,246.455,270.264,287.009,338.488,268.613,296.288,,,370.576
2000-01-01,295.158,292.254,254.703,245.009,345.856,320.717,249.935,246.455,346.369,266.09,268.487,268.613,257.307,,,255.046
2005-01-01,182.711,290.778,272.518,245.009,215.567,279.868,249.935,251.692,293.267,266.09,268.487,300.181,257.307,,,255.046
2010-01-01,182.711,264.578,265.358,309.635,215.567,279.868,262.653,292.641,268.662,291.504,275.949,300.181,268.954,,,273.692
2015-01-01,260.1,264.578,265.358,309.635,283.084,312.055,281.714,328.413,232.447,221.966,275.949,304.96,277.472,,,273.692
2020-01-01,260.1,267.311,326.235,283.695,283.084,253.722,162.685,328.413,232.447,221.966,403.229,354.044,277.472,,,
2025-01-01,342.24,258.977,270.598,283.695,290.688,253.722,162.685,332.409,325.94,280.204,373.208,280.868,266.704,,,
2030-01-01,277.455,258.977,250.406,272.241,290.688,257.368,245.624,329.163,272.76,250.597,124.272,280.868,266.704,,,
2035-01-01,277.455,272.569,250.406,254.06,298.046,349.926,245.624,302.183,268.424,219.199,124.272,349.904,238.353,,,
2040-01-01,310.857,265.414,369.318,195.004,292.334,227.84,266.753,302.183,263.838,219.199,431.558,357.842,238.353,,,
2045-01-01,300.025,265.414,242.877,195.004,292.334,227.84,266.753,297.806,243.467,206.649,433.987,398.095,326.291,,,
2050-01-01,300.025,321.575,242.877,238.855,282.797,257.204,241.983,297.806,243.467,206.649,104.062,317.077,257.192,,,
2055-01-01,285.951,304.68,308.263,209.507,272.406,257.204,241.983,308.341,234.933,272.012,104.062,227.828,257.192,,,
