,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,-28.129,-27.254,-24.813,-29.541,-28.889,-26.386,-27.836,-27.83,-27.404,-29.662,-28.541,,-27.633,
1990-01-01,,,-28.129,-27.254,-28.826,-29.541,-28.889,-26.386,-26.992,-27.865,-25.764,-26.284,-25.893,,-26.658,
1995-01-01,,,-24.034,-27.179,-28.826,-25.98,-26.299,-25.346,-25.13,-27.865,-25.764,-26.284,-25.893,,-26.658,
2000-01-01,,,-24.034,-27.654,-24.888,-25.427,-26.299,-23.737,-24.322,-24.644,-26.415,-26.153,-26.996,,-25.638,
2005-01-01,,,-27.184,-27.654,-25.803,-24.864,-24.657,-25.24,-27.943,-24.901,-26.415,-26.153,-26.996,,-25.638,
2010-01-01,,,-27.184,-23.679,-25.803,-24.104,-24.264,-28.233,-27.943,-25.227,-25.899,-25.602,-26.229,,-25.384,
2015-01-01,,,-24.867,-22.887,-24.601,-24.104,-24.264,-28.233,-23.395,-25.227,-25.899,-23.423,-23.014,,-25.95,
2020-01-01,-26.614,-24.148,-25.309,-25.522,-24.487,-22.232,-23.967,-28.472,-23.395,-24.352,-23.018,-23.411,-21.812,,,
2025-01-01,-26.614,-24.047,-25.309,-25.522,-21.806,-25.711,-23.967,-28.472,-25.925,-24.352,-23.018,-22.392,-20.196,,,
2030-01-01,-22.538,-22.182,-24.628,-24.38,-23.77,-25.711,-21.215,-22.107,-25.925,-23.172,-22.658,-22.392,-20.196,,,
2035-01-01,-22.526,-23.099,-24.628,-23.343,-23.933,-22.195,-24.75,-22.577,-21.985,-22.798,-22.658,-19.443,-21.996,,,
2040-01-01,-21.054,-23.099,-22.105,-22.497,-23.933,-23.619,-26.998,-22.661,-21.985,-22.798,-18.832,-17.88,-21.996,,,
2045-01-01,-21.054,-22.534,-22.063,-20.577,-22.05,-23.619,-26.998,-22.661,-20.855,-20.882,-18.832,-18.495,-20.911,,,
2050-01-01,-19.559,-19.365,-21.344,-20.841,-22.05,-21.985,-19.959,-22.64,-20.855,-19.148,-16.227,-19.397,-20.979,,,
2055-01-01,-19.559,-21.043,-21.344,-22.163,-21.522,-21.985,-19.959,-22.64,-20.299,-19.645,-16.97,-19.397,-20.979,,,
