,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.071,-1.313,-1.662,-0.567,-0.674,-1.964,1.36,-1.207,-0.196,0.763,-0.109,0.175,2.757,,,-1.195
1995-01-01,1.494,1.088,-1.617,-0.287,1.178,0.397,1.549,0.072,1.531,0.64,-0.53,0.439,-0.747,,,-1.822
2000-01-01,-0.609,-0.188,-0.478,0.812,-0.312,0.662,0.382,0.439,2.098,-1.366,-0.657,0.644,-0.602,,,0.723
2005-01-01,0.197,0.414,3.757,-0.769,-0.552,0.905,-1.106,0.302,-0.28,-1.065,-1.091,0.191,-0.595,,,-0.614
2010-01-01,-0.309,,,0.981,0.178,,-1.995,0.57,-1.196,1.441,0.447,-0.687,-1.215,,,2.908
2015-01-01,-0.844,,,-0.171,0.182,,-0.19,-0.175,-1.957,-0.414,1.939,-0.763,0.403,,,
2020-01-01,0.403,,,2.536,4.213,,0.478,-0.279,-1.881,2.261,3.234,4.41,0.642,,,
2025-01-01,-0.846,,,2.618,6.23,,4.049,-0.958,-0.083,0.608,5.056,4.283,-1.543,,,
2030-01-01,-1.575,,,5.41,7.309,,6.399,0.282,-0.803,-1.604,5.688,3.631,-1.461,,,
2035-01-01,0.26,,,11.237,4.985,,3.865,2.641,-2.145,-2.538,6.248,6.445,0.414,,,
2040-01-01,-0.845,,,10.825,4.376,,3.77,2.161,-0.66,-4.387,6.558,1.962,0.853,,,
2045-01-01,0.109,,,12.657,4.438,,3.715,0.948,-0.663,-4.853,5.798,3.831,2.255,,,
2050-01-01,0.973,,,8.293,3.212,,2.111,-1.039,1.021,-2.731,7.485,4.904,2.929,,,
