,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.157,-0.586,-0.31,-0.871,-1.033,-0.542,-0.93,-0.125,-0.156,0.19,-1.364,-0.312,-0.079,,,
2010-01-01,0.285,0.586,0.31,-0.094,0.054,0.542,0.321,-0.04,-0.034,0.158,0.042,0.253,0.072,,,
2015-01-01,-0.128,,,0.965,0.979,,0.609,0.165,0.19,-0.347,1.322,0.059,0.007,,,
2020-01-01,0.072,,,1.37,0.42,,0.103,0.218,-0.079,1.258,1.453,0.366,1.12,,,
2025-01-01,0.446,,,2.286,-0.114,,0.096,0.462,-0.075,1.823,1.552,0.869,1.751,,,
2030-01-01,0.647,,,2.24,0.813,,-0.098,0.212,0.354,0.93,1.663,1.152,1.504,,,
2035-01-01,1.164,,,2.182,1.626,,0.049,0.389,0.657,1.374,2.374,1.605,2.024,,,
2040-01-01,1.367,,,1.932,1.255,,-0.261,0.419,0.583,1.533,2.139,1.368,1.674,,,
2045-01-01,1.398,,,0.845,0.721,,-0.494,0.302,0.847,1.591,1.88,1.155,1.149,,,
2050-01-01,0.837,,,1.295,1.306,,-0.121,0.547,0.828,1.621,2.244,0.589,1.012,,,
2055-01-01,0.899,,,0.788,0.997,,-0.0,0.494,1.009,1.856,2.134,1.094,1.043,,,
