,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.195,-2.075,-0.526,0.787,-0.493,2.036,-1.276,0.996,-1.741,0.325,-1.368,-1.63,-4.54,,,-4.138
1995-01-01,0.397,0.614,1.59,0.366,-0.459,1.876,-1.856,-1.221,-1.552,-0.531,-0.789,-1.26,-3.22,,,-3.384
2000-01-01,-2.454,1.295,0.095,-1.173,-0.861,-1.838,-1.46,0.722,-1.749,-0.335,0.27,-1.426,-1.501,,,0.76
2005-01-01,-0.678,0.166,-1.159,0.278,-0.89,-2.074,-0.196,-0.681,-0.252,0.004,0.566,0.848,0.139,,,2.548
2010-01-01,1.238,,,-0.213,0.305,,1.69,-0.884,1.344,0.668,0.817,1.167,3.036,,,4.213
2015-01-01,1.302,,,-0.045,2.398,,3.099,1.069,3.95,-0.132,0.504,2.3,6.085,,,
2020-01-01,3.608,,,0.744,6.014,,2.486,0.12,5.184,3.13,-0.904,1.179,6.557,,,
2025-01-01,4.835,,,0.792,6.535,,4.859,2.238,4.203,2.583,-1.062,-0.143,6.124,,,
2030-01-01,1.562,,,2.943,8.152,,4.387,3.745,2.138,1.552,-0.391,-0.188,5.964,,,
2035-01-01,5.249,,,4.145,8.181,,3.283,3.245,1.83,3.054,4.309,-1.164,7.597,,,
2040-01-01,3.676,,,4.958,8.464,,3.474,2.147,2.524,0.785,4.46,2.383,10.098,,,
2045-01-01,2.432,,,5.02,8.901,,2.792,1.735,4.062,1.214,5.106,3.12,13.928,,,
2050-01-01,3.547,,,6.483,9.345,,4.354,0.722,3.161,1.661,6.868,3.372,14.455,,,
