,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-4.877,-3.183,-0.655,3.077,-1.54,-1.738,-4.167,-2.148,-0.043,-0.881,0.62,-2.485,0.351,,,-1.973
1995-01-01,-1.74,-0.267,0.677,2.398,1.794,-1.478,-3.392,0.519,-2.469,0.891,1.475,-1.628,-2.378,,,-0.051
2000-01-01,-0.334,0.321,-2.17,-0.286,0.679,-3.693,-2.314,0.091,-2.24,-1.994,0.812,1.671,0.952,,,0.097
2005-01-01,-0.314,1.444,-2.858,-2.926,0.675,-0.701,0.064,1.076,-1.292,-0.342,0.933,0.715,1.451,,,-0.257
2010-01-01,1.658,1.646,2.045,-0.948,-0.033,2.696,4.105,0.374,1.584,2.092,-1.21,-1.09,-0.25,,,2.184
2015-01-01,5.606,0.04,2.961,-1.314,-1.575,4.913,5.703,0.088,4.46,0.234,-2.63,2.818,-0.126,,,
2020-01-01,9.282,3.132,3.565,-1.518,1.372,4.699,4.344,3.432,1.922,-2.392,-3.35,1.65,-1.2,,,
2025-01-01,9.921,3.165,6.145,1.123,1.375,2.409,3.698,3.063,1.679,-3.84,-4.076,2.269,0.222,,,
2030-01-01,8.938,0.272,3.513,-0.506,2.579,0.925,-0.303,6.089,0.341,-3.767,-1.258,2.54,1.157,,,
2035-01-01,7.137,-0.462,3.73,0.213,1.18,0.117,-0.365,6.452,-1.883,-2.443,0.359,-0.03,5.985,,,
2040-01-01,4.189,-4.3,5.148,4.505,-0.305,4.169,1.232,3.892,4.632,3.635,3.288,1.954,7.907,,,
2045-01-01,8.097,-1.996,3.366,2.39,-0.269,1.715,1.928,6.699,3.337,6.367,5.705,4.126,7.602,,,
2050-01-01,10.26,0.802,4.31,2.518,0.01,3.816,4.729,5.243,2.54,7.054,6.955,4.831,8.247,,,
