,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.047,-0.04,0.41,0.597,-0.339,0.065,-0.497,-0.053,-0.233,0.022,-0.735,-0.086,0.764,0.891,,
2010-01-01,0.63,0.04,-0.41,-0.155,0.854,-0.065,-0.007,-0.11,-0.348,0.208,0.176,-0.034,-0.571,-0.448,,
2015-01-01,-0.583,,,-0.442,-0.514,,0.505,0.163,0.58,-0.229,0.559,0.12,-0.194,-0.443,,
2020-01-01,-1.229,,,-0.154,-2.066,,-0.729,0.384,0.847,0.425,-0.181,0.355,1.557,,,
2025-01-01,-0.623,,,0.264,-1.416,,-1.601,0.558,0.719,0.614,-0.399,-0.178,2.09,,,
2030-01-01,-0.456,,,0.722,-0.949,,-0.965,0.336,0.098,-0.119,-0.234,-0.436,2.913,,,
2035-01-01,-0.478,,,-0.02,-2.362,,-1.158,0.041,0.004,0.597,-0.188,0.304,3.311,,,
2040-01-01,-0.752,,,-2.23,-1.22,,-0.615,-0.242,0.838,1.194,-0.538,-0.084,1.535,,,
2045-01-01,-1.303,,,-2.684,-1.343,,-0.429,-0.162,0.593,0.807,-0.452,-0.143,0.105,,,
2050-01-01,-1.507,,,-1.684,-3.012,,-1.704,0.586,0.774,0.033,-0.549,-0.312,1.169,,,
2055-01-01,-1.408,,,0.062,-2.442,,-1.48,1.054,0.399,-1.066,-0.878,-0.891,1.472,,,
