,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.025,0.558,0.503,1.998,0.806,1.278,0.785,-0.122,0.959,0.446,-0.471,0.698,-0.063,,0.435,
1995-01-01,0.205,1.548,0.576,1.301,0.48,1.002,0.686,-0.67,0.13,0.037,-0.04,-0.138,-0.487,,-0.177,
2000-01-01,-0.083,0.841,0.16,0.219,-0.25,0.093,0.424,-0.664,0.087,-0.224,-0.15,0.097,-0.006,,-0.011,
2005-01-01,0.859,0.63,-0.241,-1.062,-0.307,-0.089,-0.002,0.1,0.078,0.415,-0.236,0.272,-0.115,,0.096,
2010-01-01,-0.137,-1.346,-0.104,-0.972,-0.019,-0.609,-0.562,0.698,-0.605,-0.106,0.284,-0.427,0.102,,-0.342,
2015-01-01,-0.868,-2.231,-0.894,-1.484,-0.711,-1.675,-1.331,0.657,-0.648,-0.568,0.614,-0.502,0.569,,,
2020-01-01,-1.471,-2.179,-2.012,-2.148,-0.613,-2.101,-1.538,0.516,-0.742,-1.072,0.027,-1.344,0.772,,,
2025-01-01,-1.923,-2.416,-2.763,-2.424,-1.925,-3.293,-1.125,0.007,-0.978,-2.04,-0.81,-1.391,1.459,,,
2030-01-01,-1.52,-2.294,-3.695,-3.628,-3.046,-4.301,-1.362,-0.755,-0.814,-2.333,-1.708,-0.939,0.926,,,
2035-01-01,-1.268,-2.449,-4.471,-4.263,-3.389,-4.996,-1.08,-0.555,-0.896,-2.0,-3.011,-0.993,0.743,,,
2040-01-01,-1.01,-2.291,-5.221,-4.872,-4.625,-5.58,-1.513,-0.396,-1.084,-2.467,-3.348,-0.818,0.312,,,
2045-01-01,-0.881,-1.951,-5.968,-5.677,-5.118,-6.041,-1.701,0.218,-0.903,-2.848,-3.225,-1.108,0.025,,,
2050-01-01,-0.351,-1.903,-6.651,-6.326,-5.417,-6.414,-1.81,0.122,-1.548,-2.879,-2.814,-1.583,0.33,,,
