,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.227,0.866,-0.409,-0.288,0.227,0.354,-0.215,0.131,0.345,1.004,0.253,1.363,1.178,,0.013,
1995-01-01,0.995,0.896,-0.431,-0.182,0.456,0.422,0.055,-0.225,0.645,0.566,0.119,0.608,0.272,,0.276,
2000-01-01,0.101,0.46,-0.433,-0.055,0.419,0.064,-0.085,0.382,0.576,-0.112,-0.006,0.164,-0.215,,0.249,
2005-01-01,-0.289,-0.358,0.036,-0.187,-0.09,-0.124,0.327,0.386,-0.333,-0.341,-0.154,-0.404,-0.262,,-0.139,
2010-01-01,-0.947,-0.846,0.577,0.335,-0.554,-0.239,0.228,-0.421,-0.614,-0.334,-0.191,-1.031,-0.658,,-0.399,
2015-01-01,-1.087,-1.018,0.66,0.377,-0.459,-0.477,-0.31,-0.252,-0.618,-0.783,-0.022,-0.7,-0.316,,,
2020-01-01,-1.278,-1.41,0.593,0.531,-0.362,-0.692,-0.077,-1.369,-0.714,-1.201,-0.219,-0.863,-0.646,,,
2025-01-01,-1.419,-1.257,0.45,0.728,-0.018,-1.031,-0.372,-1.771,-0.575,-2.251,-0.277,-0.905,-1.509,,,
2030-01-01,-1.824,-1.606,0.141,0.658,0.204,-1.6,-0.415,-1.622,-0.772,-2.969,-0.25,-1.325,-1.338,,,
2035-01-01,-2.304,-2.212,-0.308,0.576,-0.085,-1.849,-0.127,-1.605,-0.934,-2.903,-0.487,-1.893,-1.611,,,
2040-01-01,-2.357,-2.417,-1.239,0.496,-0.316,-2.25,-0.389,-1.326,-0.787,-2.445,-0.343,-1.671,-1.837,,,
2045-01-01,-2.676,-2.228,-1.141,0.311,-0.076,-2.459,-0.248,-1.124,-1.054,-2.627,-0.475,-1.372,-2.071,,,
2050-01-01,-3.02,-2.159,-0.869,-0.315,-0.063,-2.036,-0.559,-0.678,-0.403,-2.092,-0.548,-1.484,-3.047,,,
