,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.629,-0.669,-0.794,-0.644,-0.591,-0.61,-0.408,-0.45,-0.61,-0.382,-0.663,-0.422,-0.791,,-0.311,
1995-01-01,-0.227,-0.468,-0.279,-0.425,-0.424,-0.429,-0.299,-0.265,-0.393,-0.209,-0.404,-0.115,-0.421,,-0.13,
2000-01-01,-0.102,-0.145,-0.021,-0.207,-0.071,-0.135,-0.061,-0.105,-0.075,-0.011,-0.168,-0.099,-0.187,,-0.015,
2005-01-01,0.144,0.194,0.28,0.115,0.162,0.171,0.057,0.109,0.155,0.07,0.15,-0.127,0.147,,0.116,
2010-01-01,0.357,0.483,0.37,0.375,0.404,0.372,0.255,0.316,0.348,0.202,0.454,0.299,0.449,,0.34,
2015-01-01,0.457,0.605,0.444,0.785,0.52,0.631,0.456,0.395,0.575,0.33,0.632,0.465,0.803,,,
2020-01-01,0.71,0.741,0.547,1.14,0.763,0.869,0.637,0.695,0.807,0.443,1.005,0.844,1.126,,,
2025-01-01,1.043,0.831,0.509,1.684,1.072,1.228,0.8,0.998,1.096,0.656,1.345,1.169,1.586,,,
2030-01-01,1.349,1.029,0.636,2.019,1.246,1.476,0.88,1.246,1.389,0.804,1.568,1.341,2.037,,,
2035-01-01,1.685,1.39,0.68,2.463,1.638,1.78,1.173,1.593,1.624,1.043,1.835,1.651,2.404,,,
2040-01-01,2.053,1.731,0.966,2.863,1.827,1.982,1.275,1.747,1.829,1.221,1.963,1.971,2.916,,,
2045-01-01,2.365,2.074,1.489,3.008,2.108,2.31,1.523,1.868,1.998,1.468,2.104,2.169,3.432,,,
2050-01-01,2.701,2.409,1.957,3.284,2.523,2.625,1.857,2.153,2.27,1.701,2.371,2.504,3.872,,,
