,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.585,-0.563,-0.488,-0.548,-0.465,-0.615,-0.259,-0.258,-0.286,-0.359,-0.627,-0.507,-0.468,,-0.176,
1995-01-01,-0.289,-0.345,-0.192,-0.31,-0.292,-0.499,-0.28,-0.071,-0.211,-0.254,-0.51,-0.273,-0.338,,-0.106,
2000-01-01,-0.054,-0.135,-0.033,-0.163,-0.065,-0.223,-0.118,0.001,-0.093,-0.028,-0.169,-0.032,-0.124,,-0.026,
2005-01-01,0.133,0.055,0.176,0.094,0.142,0.089,0.074,0.04,0.064,0.079,0.127,0.115,0.123,,0.042,
2010-01-01,0.319,0.38,0.283,0.297,0.291,0.459,0.168,0.117,0.166,0.247,0.452,0.274,0.337,,0.267,
2015-01-01,0.476,0.608,0.254,0.631,0.389,0.789,0.415,0.171,0.36,0.316,0.727,0.423,0.471,,,
2020-01-01,0.654,0.909,0.368,0.914,0.628,0.878,0.343,0.261,0.553,0.377,0.999,0.498,0.658,,,
2025-01-01,0.896,1.03,0.41,1.101,0.692,1.147,0.211,0.422,0.757,0.626,1.307,0.814,0.871,,,
2030-01-01,1.13,1.073,0.572,1.434,0.815,1.285,0.387,0.597,0.943,0.688,1.583,1.033,1.163,,,
2035-01-01,1.346,1.27,0.716,1.63,1.047,1.472,0.408,0.654,1.091,0.892,1.927,1.214,1.464,,,
2040-01-01,1.615,1.418,0.923,1.894,1.34,1.8,0.751,0.761,1.118,0.995,2.166,1.507,1.746,,,
2045-01-01,1.827,1.683,1.131,2.009,1.658,2.046,1.193,0.863,1.31,1.101,2.285,1.687,2.019,,,
2050-01-01,2.118,1.966,1.331,2.193,1.884,2.451,1.513,0.962,1.385,1.329,2.377,1.96,2.292,,,
