,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.66,-0.559,-0.588,-0.678,-0.464,-0.54,-0.101,-0.279,-0.276,-0.23,-0.397,-0.552,-0.666,,-0.176,
1995-01-01,-0.324,-0.41,-0.342,-0.464,-0.301,-0.407,-0.196,-0.103,-0.15,-0.244,-0.339,-0.345,-0.398,,-0.132,
2000-01-01,-0.069,-0.136,-0.069,-0.182,-0.057,-0.147,-0.206,-0.009,-0.053,-0.124,-0.179,-0.074,-0.092,,-0.017,
2005-01-01,0.155,0.06,0.279,0.103,0.072,0.108,-0.056,0.09,0.045,-0.11,0.007,0.1,0.155,,-0.012,
2010-01-01,0.36,0.376,0.384,0.359,0.336,0.362,0.087,0.113,0.142,0.229,0.292,0.339,0.386,,0.337,
2015-01-01,0.539,0.669,0.336,0.862,0.414,0.624,0.472,0.188,0.292,0.479,0.617,0.531,0.615,,,
2020-01-01,0.749,0.991,0.41,1.177,0.511,0.686,0.596,0.272,0.412,0.506,0.949,0.559,0.858,,,
2025-01-01,0.999,1.169,0.374,1.336,0.584,0.887,0.707,0.568,0.629,0.801,1.273,0.903,1.075,,,
2030-01-01,1.266,1.265,0.589,1.611,0.794,1.079,0.933,0.884,0.814,0.769,1.492,1.01,1.487,,,
2035-01-01,1.476,1.496,0.818,1.743,1.079,1.232,0.994,1.166,1.002,0.898,1.758,1.13,1.769,,,
2040-01-01,1.771,1.556,1.141,1.977,1.517,1.476,1.322,1.472,1.056,1.082,1.897,1.377,2.104,,,
2045-01-01,1.937,1.791,1.547,2.115,1.92,1.731,1.704,1.57,1.352,1.174,1.953,1.511,2.585,,,
2050-01-01,2.279,2.088,1.824,2.334,2.03,2.082,1.939,1.774,1.446,1.396,2.134,1.871,2.906,,,
