,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.371,-1.875,-3.573,-1.092,-0.038,-2.65,1.695,-0.755,-0.055,0.547,0.383,-0.614,2.387,,,-1.195
1995-01-01,1.799,0.512,-3.529,-0.814,1.826,-0.307,1.884,0.53,1.674,0.424,-0.04,-0.352,-1.105,,,-1.822
2000-01-01,-0.31,-0.756,-2.412,0.28,0.327,-0.043,0.713,0.898,2.243,-1.578,-0.168,-0.149,-0.96,,,0.723
2005-01-01,0.498,-0.158,1.74,-1.293,0.086,0.198,-0.78,0.761,-0.139,-1.277,-0.604,-0.599,-0.953,,,-0.614
2010-01-01,-1.677,1.652,3.98,0.593,-1.51,1.967,-2.181,-1.842,-0.91,0.748,-0.252,-0.571,-0.903,,,2.908
2015-01-01,-0.682,0.625,3.793,2.326,-0.691,0.835,-1.333,0.408,-2.813,1.136,0.681,2.286,1.534,,,
2020-01-01,1.88,2.251,4.29,4.572,3.609,1.138,0.217,0.7,-3.002,4.005,0.631,1.34,2.977,,,
2025-01-01,2.886,2.845,4.6,4.133,5.975,1.376,1.668,0.003,-2.437,1.761,0.402,2.442,1.947,,,
2030-01-01,5.998,-0.322,6.936,3.727,6.661,0.663,4.19,3.163,-1.695,1.803,2.28,1.577,-0.608,,,
2035-01-01,5.237,1.56,11.188,3.693,5.931,-1.129,3.636,1.729,-0.363,0.722,4.78,1.053,0.119,,,
2040-01-01,4.33,3.375,13.816,4.991,5.956,-1.398,4.391,0.411,-0.641,-1.198,3.912,3.689,-0.02,,,
2045-01-01,4.529,4.095,13.309,8.607,7.471,-2.087,4.165,1.364,0.364,-0.726,6.557,2.068,-0.327,,,
2050-01-01,4.195,7.966,14.175,11.367,8.847,-3.299,4.353,1.455,1.266,0.467,7.594,3.703,-0.13,,,
