,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.3,-0.716,-0.206,-0.139,-1.082,-0.252,-0.885,-0.556,0.056,0.112,-2.141,-0.159,0.18,-0.004,,
2010-01-01,-0.019,0.281,0.305,0.229,0.368,-0.118,0.056,-0.034,0.062,0.025,-0.326,0.089,-0.53,0.12,,
2015-01-01,0.319,0.435,-0.099,-0.09,0.714,0.37,0.83,0.59,-0.118,-0.138,2.468,0.07,0.35,-0.116,,
2020-01-01,0.044,0.299,-0.215,0.362,0.195,1.273,1.196,0.075,0.11,1.194,2.619,-0.229,1.974,,,
2025-01-01,-0.533,-0.302,0.697,1.543,-0.619,1.942,1.855,-0.222,0.884,2.835,1.795,0.024,2.276,,,
2030-01-01,0.428,0.016,1.05,1.027,-0.238,1.608,2.531,0.063,0.826,3.408,1.985,0.635,1.106,,,
2035-01-01,1.508,0.617,1.511,0.582,0.433,1.486,3.584,-0.152,1.097,2.418,2.14,0.894,0.335,,,
2040-01-01,1.185,0.87,2.457,0.892,1.033,2.255,3.343,-0.366,1.859,2.112,2.22,0.441,0.829,,,
2045-01-01,0.813,1.224,2.365,0.739,0.266,2.141,2.882,0.443,0.993,2.164,1.902,-0.195,1.23,,,
2050-01-01,0.718,0.978,1.039,0.572,-0.609,2.023,2.994,0.533,0.062,1.996,1.76,-0.426,1.482,,,
2055-01-01,1.233,0.18,1.328,0.932,0.017,1.612,3.033,0.388,0.58,1.707,2.538,0.202,1.978,,,
