,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.37,-0.07,0.187,0.176,-0.081,-0.234,0.457,0.4,-0.193,0.63,-0.849,-0.137,0.667,0.378,,
2010-01-01,0.022,0.148,-0.491,-0.061,0.339,0.017,-0.044,-0.602,0.158,-0.132,-0.019,0.212,-0.139,0.094,,
2015-01-01,0.348,-0.078,0.305,-0.115,-0.258,0.217,-0.413,0.201,0.036,-0.498,0.868,-0.075,-0.528,-0.472,,
2020-01-01,-0.234,-0.793,-0.184,-0.876,-0.677,0.841,-0.194,-0.212,0.058,-0.63,-0.435,-0.441,0.29,,,
2025-01-01,-1.064,-0.798,-0.688,-0.639,-1.047,1.449,0.181,-0.77,0.336,-0.525,0.309,1.693,1.039,,,
2030-01-01,-0.049,-0.225,0.508,0.838,-0.5,1.809,0.268,-0.577,0.716,-0.845,0.802,1.452,0.659,,,
2035-01-01,0.272,-0.18,1.1,1.215,-0.684,0.576,-0.004,-1.07,0.98,-0.936,0.54,0.168,0.298,,,
2040-01-01,-0.567,-0.491,-0.009,0.317,-0.466,-0.333,-0.614,-0.916,1.21,-0.771,0.785,0.223,-0.036,,,
2045-01-01,-0.608,-1.473,-0.34,-0.16,-0.106,-0.112,-0.83,-0.317,0.594,-1.001,0.561,-0.592,-0.403,,,
2050-01-01,-0.959,-1.556,-0.105,-0.851,-0.954,-0.407,-0.245,0.134,0.304,-0.822,0.344,-0.622,0.215,,,
2055-01-01,-1.367,-0.634,-1.271,-1.113,-1.844,-0.554,-0.202,-0.256,0.195,-1.367,-0.119,-0.448,0.098,,,
