,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,1.593,3.387,2.675,-0.652,-3.05,-2.318,-2.113,-0.421,-0.698,0.879,3.53,-1.561,1.838,,,
1995-01-01,6.045,4.047,-0.239,-2.109,-2.237,-1.713,-1.372,-0.32,-3.461,-2.145,1.626,0.403,0.741,,,
2000-01-01,1.746,6.424,-1.458,0.86,-0.512,2.136,-0.777,1.017,-0.28,-3.265,4.284,3.727,-0.6,,,
2005-01-01,1.766,-1.021,0.62,-0.962,2.056,1.023,0.787,2.021,1.53,-2.73,-1.415,-2.638,-0.671,,,
2010-01-01,-4.629,-6.543,-0.228,0.825,0.66,0.729,2.461,-2.634,1.366,0.978,-4.915,-0.416,-2.015,,,
2015-01-01,-6.522,-6.294,-1.371,2.038,3.084,0.143,1.015,0.337,1.544,6.283,-3.109,0.486,0.707,,,
2020-01-01,-6.611,-10.383,-1.635,0.62,6.498,-6.301,0.14,3.788,-2.267,3.897,-4.553,1.232,4.444,,,
2025-01-01,-0.794,-5.939,-3.204,0.359,4.434,-8.203,-1.521,0.422,-1.219,2.75,-2.759,4.606,4.137,,,
2030-01-01,-0.778,-1.488,-2.981,-0.032,3.424,-9.065,-3.527,-0.838,-1.83,-2.467,2.008,2.217,3.538,,,
2035-01-01,1.95,-4.062,-3.399,0.534,0.863,-4.099,-4.578,-1.902,-0.58,-5.259,0.784,-2.351,7.659,,,
2040-01-01,1.895,2.088,-5.619,0.423,0.304,0.186,-1.886,-3.693,2.22,-2.877,0.429,2.224,8.426,,,
2045-01-01,0.02,6.696,-6.281,0.539,-0.728,2.547,1.885,0.13,0.298,0.613,1.834,0.19,9.87,,,
2050-01-01,1.535,6.243,-4.866,0.328,1.999,7.471,5.03,1.473,-0.352,0.916,1.117,1.551,14.838,,,
