,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.56,-0.32,-0.093,0.121,0.33,-0.034,0.32,0.091,-0.306,0.828,-1.014,-0.548,0.921,0.999,,
2010-01-01,0.113,-0.282,-0.246,-0.331,-0.095,-0.318,-0.157,-0.277,-0.373,-0.191,-0.283,-0.301,-0.409,-0.39,,
2015-01-01,0.446,0.602,0.339,0.21,-0.235,0.352,-0.163,0.185,0.679,-0.637,1.297,0.849,-0.512,-0.609,,
2020-01-01,-0.377,0.355,0.441,0.043,-0.325,0.015,1.344,0.284,0.495,0.003,1.286,1.165,0.503,,,
2025-01-01,-0.405,1.321,1.047,-0.202,-1.399,0.662,1.235,0.484,0.002,0.489,0.353,1.105,0.186,,,
2030-01-01,-0.733,1.746,0.583,-0.125,-1.688,1.748,0.156,0.663,-0.19,0.261,-0.35,0.595,0.424,,,
2035-01-01,-1.42,0.291,-0.512,-1.109,-0.865,1.17,0.65,1.291,0.359,-0.049,-0.118,0.452,0.684,,,
2040-01-01,-0.935,0.138,-0.577,-1.333,-0.608,0.077,1.549,1.414,0.513,-0.687,0.707,0.641,0.258,,,
2045-01-01,-0.401,0.168,0.117,-0.658,-1.345,0.137,1.056,0.577,0.509,-1.556,0.903,0.953,-0.52,,,
2050-01-01,-0.117,0.113,-0.368,-0.407,-2.067,-0.078,-0.873,0.506,0.638,-0.75,0.481,1.405,0.346,,,
2055-01-01,0.047,-0.142,-1.374,-0.086,-2.687,0.093,-0.931,0.56,0.254,0.768,1.088,0.362,1.751,,,
