,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,397.595,416.985,469.862,470.751,405.654,441.863,465.351,428.077,383.327,456.544,459.605,397.992,431.352,,,439.076
1990-01-01,471.7,416.985,421.068,470.751,405.654,485.272,467.339,428.077,454.236,470.994,459.605,397.992,431.352,,,439.076
1995-01-01,471.7,471.607,421.068,456.641,489.033,490.368,466.901,462.59,454.236,407.857,457.305,451.684,466.889,,,479.544
2000-01-01,482.599,471.607,418.793,422.28,486.93,390.583,410.369,408.845,459.119,407.857,410.296,451.684,461.444,,,417.753
2005-01-01,403.26,480.356,418.793,422.28,445.594,390.583,410.369,408.845,458.457,454.712,410.296,467.642,444.967,,,417.753
2010-01-01,403.26,433.544,468.544,421.499,445.594,462.719,449.883,474.633,458.457,443.868,444.298,459.353,444.967,,,446.249
2015-01-01,453.512,384.474,467.573,421.499,407.242,424.313,415.488,474.633,417.869,443.868,444.298,459.353,404.732,,,446.249
2020-01-01,446.399,384.474,467.573,471.192,407.242,424.313,387.405,464.58,397.233,446.101,510.5,443.954,404.732,,,
2025-01-01,422.138,472.422,471.332,383.738,447.442,420.647,387.405,464.58,397.233,485.155,504.41,443.954,476.082,,,
2030-01-01,422.138,472.422,460.466,383.738,447.442,420.647,447.266,422.205,435.84,457.424,395.11,477.93,478.437,,,
2035-01-01,445.174,497.805,447.785,453.74,423.53,419.708,447.266,367.32,435.84,405.912,395.11,477.591,412.431,,,
2040-01-01,445.174,440.299,424.614,475.962,423.53,419.708,366.054,367.32,441.929,329.203,523.655,433.401,412.431,,,
2045-01-01,446.715,397.626,424.614,475.962,490.861,426.098,366.054,441.262,476.332,329.203,526.286,433.401,435.765,,,
2050-01-01,446.715,397.626,417.436,405.015,490.861,426.098,487.964,458.075,452.549,387.308,555.58,536.286,435.765,,,
2055-01-01,437.367,457.214,417.436,405.015,465.368,499.368,465.051,449.823,428.811,387.308,406.621,513.241,445.21,,,
