,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,0.156,0.083,0.209,-0.008,0.037,-0.008,-0.199,-0.146,-0.016,0.236,0.359,-0.111,-0.207,,0.154,
1995-01-01,0.083,0.009,0.062,0.015,0.159,0.054,-0.005,-0.056,0.069,0.157,0.211,-0.199,-0.274,,0.184,
2000-01-01,-0.031,-0.067,-0.117,0.046,0.066,-0.038,-0.018,0.058,0.122,-0.097,0.069,-0.086,-0.191,,0.041,
2005-01-01,-0.15,-0.025,-0.154,0.008,-0.01,-0.008,0.012,0.126,-0.078,-0.174,-0.131,0.056,0.082,,-0.221,
2010-01-01,-0.087,,,-0.002,-0.138,,0.083,0.048,-0.058,0.043,-0.251,0.143,0.272,,-0.159,
2015-01-01,0.03,,,-0.058,-0.113,,0.127,-0.03,-0.04,-0.166,-0.257,0.197,0.318,,,
2020-01-01,0.289,,,-0.09,0.125,,0.29,0.052,-0.039,-0.038,-0.281,0.216,0.295,,,
2025-01-01,0.498,,,-0.033,0.252,,0.367,0.195,0.114,-0.148,-0.328,0.124,0.247,,,
2030-01-01,0.576,,,-0.029,0.28,,0.389,0.259,0.307,-0.567,-0.269,0.182,0.275,,,
2035-01-01,0.467,,,0.261,0.33,,0.445,0.605,0.406,-0.422,-0.325,0.264,0.432,,,
2040-01-01,0.364,,,0.411,0.176,,0.371,0.687,0.421,-0.473,-0.286,0.244,0.521,,,
2045-01-01,0.535,,,0.392,0.197,,0.417,0.694,0.516,-0.427,-0.28,0.347,0.745,,,
2050-01-01,0.653,,,0.64,0.316,,0.407,0.896,0.308,-0.394,-0.315,0.333,0.867,,,
