,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,-0.22,0.576,0.158,0.108,-0.293,-0.006,0.316,0.412,-0.325,0.32,-0.802,0.133,-0.301,0.218,,
2010-01-01,0.226,0.095,-0.14,-0.083,0.549,0.218,-0.001,-0.323,-0.073,-0.112,0.284,0.321,0.158,0.095,,
2015-01-01,-0.006,-0.671,-0.018,-0.025,-0.255,-0.212,-0.315,-0.089,0.398,-0.208,0.518,-0.454,0.142,-0.313,,
2020-01-01,-0.659,-0.058,-0.006,-0.272,-0.836,0.267,0.207,-0.222,0.688,0.179,-0.301,-0.553,0.788,,,
2025-01-01,-1.194,0.815,0.31,-0.259,-0.447,0.951,-0.01,-0.531,0.836,-0.208,0.165,0.603,1.498,,,
2030-01-01,-0.285,0.086,0.84,0.35,-0.266,0.604,-0.041,-0.066,1.154,-0.35,0.897,0.448,1.374,,,
2035-01-01,0.311,-0.117,0.87,0.681,-1.098,-0.476,0.113,-0.076,1.217,0.156,0.622,-0.341,1.179,,,
2040-01-01,-0.264,0.175,-0.062,0.269,-1.28,-0.361,-0.328,-0.158,1.223,-0.443,-0.076,-0.624,0.368,,,
2045-01-01,-0.422,-1.034,-0.639,-0.013,-0.784,-0.576,-0.214,0.219,1.111,-1.013,0.119,-1.824,-0.632,,,
2050-01-01,-0.969,-1.985,-0.597,-0.523,-1.154,-1.179,-0.1,0.487,0.783,-0.734,1.126,-1.132,0.872,,,
2055-01-01,-1.564,-1.895,-0.787,-1.024,-1.616,-0.889,-0.664,0.199,0.569,-0.985,0.628,0.038,0.795,,,
