,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
2005-01-01,0.707,-1.091,-0.622,0.541,-0.982,-0.347,-0.525,0.081,0.3,0.712,-2.146,-0.416,0.387,0.389,,
2010-01-01,0.25,1.091,0.622,0.102,0.909,0.347,-0.513,-0.109,-0.2,0.084,-0.1,0.116,-0.72,-0.098,,
2015-01-01,-0.957,,,-0.643,0.073,,1.037,0.028,-0.1,-0.796,2.246,0.3,0.333,-0.291,,
2020-01-01,0.033,,,0.635,-0.511,,0.924,0.287,-0.173,0.91,2.436,0.379,3.021,,,
2025-01-01,1.75,,,1.154,-0.059,,0.588,0.36,-0.189,2.095,2.772,1.162,3.593,,,
2030-01-01,1.372,,,1.238,0.205,,1.407,-0.096,0.349,2.661,2.618,1.255,2.965,,,
2035-01-01,1.611,,,1.0,0.277,,1.045,-0.171,0.79,3.402,3.363,1.338,3.584,,,
2040-01-01,1.705,,,0.167,1.348,,0.631,-0.295,0.696,4.267,2.785,1.363,2.675,,,
2045-01-01,1.778,,,0.104,1.453,,1.412,0.098,0.408,3.732,2.733,1.059,1.579,,,
2050-01-01,2.112,,,-0.377,0.322,,2.509,0.408,-0.277,2.95,3.393,1.007,0.422,,,
2055-01-01,1.803,,,-0.761,-0.907,,2.704,-0.028,0.06,3.119,2.224,0.511,0.655,,,
