,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.678,-0.418,-0.489,-1.029,-0.52,-0.372,-0.196,-0.346,-0.425,-0.267,-0.576,-0.516,-0.742,,-0.321,
1995-01-01,-0.273,-0.151,-0.201,-0.66,-0.47,-0.253,-0.299,-0.172,-0.219,-0.398,-0.396,-0.252,-0.351,,-0.201,
2000-01-01,-0.021,0.166,0.132,-0.268,-0.22,0.182,-0.173,0.029,0.004,-0.135,-0.226,-0.052,-0.026,,0.005,
2005-01-01,0.254,0.403,0.558,0.281,0.104,0.443,0.137,0.149,0.188,-0.036,0.131,0.076,0.182,,0.166,
2010-01-01,0.324,,,0.552,0.48,,0.155,0.166,0.206,0.2,0.393,0.261,0.338,,0.35,
2015-01-01,0.395,,,1.123,0.626,,0.375,0.174,0.246,0.635,0.673,0.483,0.599,,,
2020-01-01,0.51,,,1.418,0.725,,0.617,0.115,0.409,0.705,0.988,0.604,0.714,,,
2025-01-01,0.72,,,1.544,0.79,,0.605,0.404,0.757,0.98,1.113,0.884,1.093,,,
2030-01-01,1.065,,,1.894,0.799,,0.753,0.558,1.034,0.941,1.214,1.059,1.527,,,
2035-01-01,1.248,,,1.928,1.182,,0.985,0.857,1.405,0.986,1.389,1.117,1.71,,,
2040-01-01,1.296,,,2.1,1.508,,1.144,1.225,1.603,1.254,1.532,1.349,1.957,,,
2045-01-01,1.351,,,2.536,1.753,,1.521,1.396,1.498,1.592,1.791,1.522,2.212,,,
2050-01-01,1.375,,,2.807,1.862,,1.956,1.6,1.629,2.059,2.095,1.763,2.366,,,
