,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.541,-0.548,-0.703,-0.424,-0.65,-0.589,-0.273,-0.331,-0.692,-0.375,-0.58,-0.445,-0.699,,-0.328,
1995-01-01,-0.078,-0.456,-0.231,-0.342,-0.335,-0.349,-0.195,-0.274,-0.461,-0.124,-0.322,-0.116,-0.428,,-0.107,
2000-01-01,-0.049,-0.102,-0.067,-0.187,-0.042,-0.059,-0.04,-0.098,-0.069,0.029,-0.093,-0.102,-0.217,,0.006,
2005-01-01,0.201,0.224,0.196,-0.036,0.133,0.191,-0.053,0.121,0.209,-0.004,0.161,-0.268,0.159,,0.102,
2010-01-01,0.266,0.306,0.348,0.274,0.445,0.318,0.131,0.192,0.443,0.142,0.335,0.376,0.32,,0.326,
2015-01-01,0.202,0.576,0.457,0.715,0.45,0.487,0.43,0.39,0.569,0.333,0.499,0.555,0.866,,,
2020-01-01,0.41,0.651,0.729,1.25,0.649,0.625,0.617,0.688,0.643,0.41,0.71,0.908,1.306,,,
2025-01-01,0.755,0.805,0.796,1.529,0.866,0.784,0.83,0.877,0.768,0.693,0.986,1.249,1.608,,,
2030-01-01,0.987,1.156,1.104,1.555,0.887,1.121,1.011,1.022,0.981,0.697,1.232,1.228,1.831,,,
2035-01-01,1.494,1.215,1.13,1.664,1.153,1.424,1.112,1.242,1.123,0.565,1.361,1.316,1.88,,,
2040-01-01,1.911,1.492,1.358,1.701,1.383,1.667,1.339,1.296,1.139,0.596,1.501,1.746,2.147,,,
2045-01-01,2.113,1.73,1.578,1.927,1.587,1.991,1.418,1.272,1.354,0.819,1.651,1.9,2.477,,,
2050-01-01,2.289,2.033,1.548,2.339,1.857,2.09,1.626,1.576,1.395,1.084,1.844,2.148,2.897,,,
