,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-2.824,-2.008,0.431,-3.48,-0.409,-1.14,-0.264,-3.288,-0.825,1.645,3.112,-1.534,-5.141,,,3.289
1995-01-01,1.64,1.856,-0.395,-2.499,-1.548,-2.188,-0.59,-2.236,-1.223,-1.522,-0.533,-1.085,-3.082,,,-3.228
2000-01-01,1.359,4.233,-1.371,-0.02,-0.84,0.038,-0.689,0.303,-0.43,-1.394,0.291,1.457,0.466,,,-0.498
2005-01-01,3.043,0.782,1.231,1.255,1.829,0.239,1.078,0.906,1.405,-1.306,-1.868,-0.206,1.451,,,2.745
2010-01-01,-0.89,-2.403,0.032,2.268,0.171,0.176,-0.202,0.747,0.439,0.578,-2.14,0.691,2.821,,,-2.307
2015-01-01,-2.328,-2.46,0.072,2.476,0.796,2.875,0.668,3.568,0.635,1.997,1.137,0.677,3.485,,,
2020-01-01,-4.792,-4.155,1.799,-0.462,4.531,-1.95,1.17,4.619,0.064,0.976,2.07,1.241,2.553,,,
2025-01-01,-1.142,-2.341,0.908,-1.377,2.539,-2.763,1.235,2.064,0.334,3.402,5.143,5.908,3.217,,,
2030-01-01,1.522,1.163,3.562,0.477,3.09,-3.411,0.935,-0.357,2.463,2.649,6.996,8.025,5.039,,,
2035-01-01,2.767,-0.709,5.583,2.337,3.181,-1.772,0.58,-2.899,4.832,4.791,6.683,8.202,9.485,,,
2040-01-01,4.709,3.733,2.519,7.104,2.165,-0.098,0.734,-1.844,6.34,6.627,7.211,9.859,11.347,,,
2045-01-01,2.955,2.195,2.667,8.251,4.111,3.45,4.171,-0.09,5.631,5.342,8.017,5.665,9.794,,,
2050-01-01,1.8,1.999,2.791,7.694,9.054,6.859,6.432,1.378,3.595,3.161,5.692,8.33,7.405,,,
