,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1990-01-01,-0.65,-0.571,-0.586,-0.617,-0.45,-0.551,-0.177,-0.336,-0.258,-0.263,-0.379,-0.545,-0.638,,-0.184,
1995-01-01,-0.324,-0.373,-0.324,-0.406,-0.265,-0.409,-0.237,-0.124,-0.139,-0.231,-0.331,-0.325,-0.396,,-0.114,
2000-01-01,-0.052,-0.089,-0.093,-0.164,-0.035,-0.156,-0.209,-0.023,-0.029,-0.11,-0.146,-0.035,-0.093,,-0.001,
2005-01-01,0.166,0.109,0.198,0.099,0.122,0.134,-0.06,0.038,0.095,-0.08,0.051,0.153,0.175,,-0.008,
2010-01-01,0.36,0.343,0.401,0.385,0.283,0.351,0.184,0.14,0.124,0.234,0.266,0.334,0.418,,0.306,
2015-01-01,0.5,0.581,0.404,0.702,0.345,0.63,0.5,0.305,0.207,0.45,0.538,0.418,0.535,,,
2020-01-01,0.662,0.795,0.527,0.974,0.439,0.809,0.664,0.384,0.307,0.709,0.673,0.477,0.597,,,
2025-01-01,0.875,0.956,0.666,1.101,0.573,1.027,0.857,0.506,0.569,1.163,0.922,0.683,0.737,,,
2030-01-01,1.128,1.212,0.758,1.248,0.681,1.272,0.907,0.626,0.787,1.18,1.239,0.848,1.005,,,
2035-01-01,1.242,1.53,1.054,1.361,0.952,1.407,0.95,0.741,0.915,1.274,1.457,1.094,1.371,,,
2040-01-01,1.293,1.688,1.229,1.501,1.166,1.492,1.131,0.902,0.993,1.274,1.656,1.304,1.698,,,
2045-01-01,1.361,1.82,1.28,1.617,1.27,1.587,1.222,1.011,0.969,1.251,1.878,1.444,1.971,,,
2050-01-01,1.432,1.904,1.507,1.797,1.45,1.815,1.326,1.198,0.935,1.274,1.907,1.565,2.13,,,
