,CESM2,CESM2-WACCM,EC-Earth3-CC,EC-Earth3,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,INM-CM4-8,INM-CM5-0,MPI-ESM1-2-HR,MRI-ESM2-0,NorESM2-MM,TaiESM1,NSRDB,ERA5,DAYMET
1985-01-01,,,31.465,30.671,31.883,32.168,32.57,32.274,31.92,31.979,31.924,32.423,30.949,,32.597,
1990-01-01,,,31.557,31.793,31.945,32.852,32.249,33.112,31.764,32.107,31.544,32.423,30.893,,32.597,
1995-01-01,,,33.865,31.948,32.476,32.852,32.249,33.112,33.124,32.748,32.098,31.951,31.844,,32.169,
2000-01-01,,,33.865,33.084,32.522,32.474,32.571,32.888,33.124,33.317,32.584,31.951,33.296,,32.169,
2005-01-01,,,32.644,33.084,33.076,33.118,33.04,32.802,32.984,33.317,32.584,33.2,34.357,,33.687,
2010-01-01,,,33.27,34.432,33.574,33.201,33.383,32.802,33.039,33.166,34.355,33.2,34.357,,33.687,
2015-01-01,,,,34.432,33.967,,33.383,32.455,33.49,32.81,34.355,34.295,33.748,,32.536,
2020-01-01,34.125,,,35.516,33.967,,33.226,34.564,34.139,32.928,34.021,34.295,33.748,,,
2025-01-01,34.581,,,35.516,35.935,,33.693,34.564,34.431,32.978,34.021,33.872,33.666,,,
2030-01-01,34.581,,,34.251,35.935,,33.693,33.964,34.431,32.978,33.552,33.872,34.159,,,
2035-01-01,34.561,,,34.554,35.313,,33.474,33.964,34.491,34.181,33.892,34.123,34.159,,,
2040-01-01,34.561,,,34.554,35.998,,34.87,34.022,35.243,34.776,34.599,34.123,34.51,,,
2045-01-01,34.426,,,34.279,35.998,,34.87,34.241,35.243,35.565,34.599,35.568,35.736,,,
2050-01-01,35.307,,,35.721,34.881,,34.322,35.775,34.938,35.565,34.574,35.568,35.736,,,
2055-01-01,35.307,,,37.409,34.71,,35.286,35.775,35.813,34.917,35.71,35.256,36.229,,,
